Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Santa Cruz de la Sierra R16,W vs Timmerman,67% (6/9),100% (6/6),1/2,38% (3/8),33% (1/3),4/5,1/2,0/0,0/0,0/0
2019 W15 Cancun R16,W vs Yoshitomi,63% (5/8),100% (5/5),1/2,33% (3/9),33% (1/3),3/4,1/2,0/0,1/1,0/0
2019 W15 Cancun R32,W vs Ileana,100% (7/7),100% (7/7),1/1,17% (1/6),0% (0/1),4/5,0/1,0/0,0/0,0/0
2019 W25 Gatineau R32,W vs Mateas,64% (9/14),89% (8/9),2/5,50% (7/14),29% (2/7),3/5,0/0,1/1,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Ferrando,70% (7/10),71% (5/7),1/6,90% (9/10),11% (1/9),1/5,0/1,0/2,0/0,0/1
2019 W25 Kofu R32,L vs Kobori,40% (4/10),100% (4/4),2/5,70% (7/10),0% (0/7),2/4,0/1,0/2,0/0,0/1
2019 W25 Yokohama R16,L vs In Albon,22% (2/9),50% (1/2),0/2,56% (5/9),20% (1/5),1/1,0/0,0/2,0/0,0/1
2019 W25 Yokohama R32,W vs Anderson,55% (6/11),83% (5/6),0/2,40% (4/10),50% (2/4),2/3,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh F,W vs Pigossi,100% (9/9),89% (8/9),4/4,63% (5/8),20% (1/5),3/6,0/1,0/0,0/0,0/0
2019 W15 Sharm El Sheikh SF,W vs Ivanova,60% (9/15),78% (7/9),2/5,40% (6/15),17% (1/6),5/6,1/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh QF,W vs Helgo,100% (7/7),100% (7/7),2/2,43% (3/7),33% (1/3),5/6,1/2,0/0,1/1,0/0
2019 W15 Sharm El Sheikh R32,W vs Novak,78% (7/9),71% (5/7),0/2,44% (4/9),50% (2/4),3/5,2/4,0/0,1/2,0/0
2019 W15 Sharm El Sheikh SF,L vs Waltert,44% (4/9),50% (2/4),1/6,86% (6/7),0% (0/6),0/2,0/0,0/0,0/0,0/0
2019 W15 Sharm El Sheikh QF,W vs Malmqvist,70% (7/10),71% (5/7),1/1,33% (3/9),67% (2/3),4/4,1/2,0/0,0/0,0/0
2019 W15 Sharm El Sheikh R16,W vs William,45% (10/22),70% (7/10),1/4,33% (6/18),33% (2/6),3/4,1/3,2/2,0/1,0/0
2019 W15 Sharm El Sheikh Q2,W vs Greiner,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W25 Kazan R16,L vs Koval,55% (6/11),50% (3/6),2/4,50% (5/10),0% (0/5),1/3,0/0,1/2,0/0,0/0
2019 W25 Kazan R32,W vs Ivakhnenko,50% (5/10),100% (5/5),2/2,33% (3/9),33% (1/3),4/4,1/1,0/0,0/0,0/0
2018 Moscow Q1,L vs Gasanova,64% (9/14),89% (8/9),6/8,79% (11/14),18% (2/11),2/7,0/1,1/2,0/0,0/1
2017 Mumbai Q2,L vs Kuwata,45% (5/11),100% (5/5),4/7,91% (10/11),30% (3/10),3/5,0/1,1/1,0/0,1/1
2019 (18 matches),,61.2%,81.7%,41.8%,46.0%,23.5%,68.4%,45.8%,36.4%,71.4%,0.0%
2018 (1 matches),,64.3%,88.9%,75.0%,78.6%,18.2%,28.6%,0.0%,50.0%,-,0.0%
2017 (5 matches),,51.1%,82.6%,47.6%,63.8%,20.0%,66.7%,50.0%,50.0%,0.0%,66.7%
2016 (8 matches),,41.7%,85.7%,18.2%,50.6%,36.4%,70.4%,54.5%,63.6%,75.0%,66.7%
2015 (12 matches),,49.2%,83.9%,46.3%,59.3%,16.4%,52.4%,50.0%,46.2%,33.3%,50.0%
Career (81 matches),,57.0%,83.7%,46.9%,52.8%,23.5%,60.1%,56.5%,46.8%,66.7%,37.9%
