Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2017 Bagnatica $25K R16,L vs Stokke,0.90,0.44,35.9,2.2,0.0%,48.1%,0.0%,42.3%,22.7%,31.6%
2017 Bagnatica $25K R32,W vs Scala,1.14,1.30,61.3,2.2,-,58.5%,-,50.0%,55.3%,48.5%
2017 Caslano $15K F,L vs Kennel,1.04,0.59,40.5,2.4,3.1%,40.6%,0.0%,46.7%,33.3%,30.0%
2017 Caslano $15K SF,W vs Bronzetti,1.06,1.57,50.0,2.3,0.0%,70.4%,0.0%,64.0%,51.4%,45.7%
2017 Caslano $15K QF,W vs Scala,1.03,1.52,36.0,2.0,0.0%,56.0%,0.0%,59.1%,65.7%,59.4%
2017 Caslano $15K R32,W vs Valero,0.97,1.58,45.5,2.0,4.2%,66.7%,0.0%,66.7%,54.5%,54.5%
2017 Imola $25K R32,L vs Goncalves,0.97,0.92,87.8,4.1,1.8%,56.4%,2.0%,56.9%,40.4%,41.7%
2017 Stuttgart Vaihingen $25K R32,L vs Vrljic,0.94,0.84,57.3,11.6,0.0%,49.1%,0.0%,54.2%,42.6%,43.8%
2017 Rome Q1,L vs Ostapenko,1.05,0.83,69.1,3.8,0.0%,44.7%,2.3%,54.5%,43.5%,35.7%
2017 Heraklion $15K SF,L vs Ianchuk,0.91,0.87,79.9,6.3,2.0%,53.1%,0.0%,50.0%,40.4%,52.0%
2017 Heraklion $15K QF,W vs Marinkovic,1.02,1.29,55.0,2.0,0.0%,61.8%,0.0%,58.1%,52.2%,48.9%
2017 Macon $15K R16,L vs Marcinkevica,0.90,0.86,74.9,11.3,0.0%,51.1%,2.2%,57.8%,52.4%,35.0%
2017 Macon $15K R32,W vs Kremen,1.07,1.35,54.0,2.4,2.6%,63.2%,0.0%,64.1%,48.5%,43.8%
2017 Bergamo $15K R32,W vs Hofer,1.27,1.94,26.9,2.1,0.0%,59.3%,0.0%,52.0%,64.0%,71.4%
2017 Trnava $15K R16,W vs Stefanini,0.97,1.18,76.3,8.3,5.4%,60.7%,0.0%,54.7%,57.1%,44.4%
2017 Trnava $15K R32,W vs Horackova,1.20,1.16,73.3,18.1,0.0%,45.5%,2.6%,61.5%,45.7%,45.2%
2016 Santa Margherita Di Pula $25K R32,L vs Mrdeza,0.84,0.47,38.5,2.2,0.0%,53.3%,0.0%,44.8%,31.8%,25.0%
2016 Santa Margherita Di Pula $25K R16,L vs Trevisan,0.86,0.74,52.1,2.0,0.0%,40.6%,0.0%,45.2%,47.1%,51.6%
2016 Santa Margherita Di Pula $25K R32,W vs Grymalska,1.01,1.41,48.7,2.1,0.0%,61.3%,0.0%,62.1%,58.3%,48.5%
2016 Bagnatica $25K QF,L vs Trevisan,0.97,0.81,64.3,2.9,0.0%,52.6%,0.0%,32.4%,53.3%,42.2%
2017 (16 matches),,1.02,1.07,61.7,3.1,1.4%,54.6%,0.7%,55.6%,48.2%,45.7%
2016 (19 matches),,0.99,0.99,59.2,3.0,0.1%,54.3%,0.3%,51.4%,50.1%,43.6%
2015 (11 matches),,1.01,0.92,58.3,2.5,1.0%,52.4%,0.8%,53.0%,45.7%,40.6%
2014 (18 matches),,1.04,1.01,53.5,2.3,0.6%,54.3%,0.2%,51.1%,45.7%,46.3%
2013 (27 matches),,1.01,1.00,57.2,2.9,0.7%,55.2%,0.9%,53.9%,44.9%,44.8%
Career (122 matches),,1.01,0.98,58.3,2.8,0.7%,54.1%,0.6%,52.6%,46.3%,44.6%
