Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,17,9,8,52.9%,1,1,0,100.0%,2007,2015,R32,11,0.92,0.9%,6.2%,64.7%,59.7%,40.5%,52.9%,43.4%,57.3%,39.8%
Roland Garros,8,Clay,13,5,8,38.5%,3,2,1,66.7%,2006,2015,R128,6,0.83,1.0%,3.1%,64.5%,53.2%,40.7%,48.7%,42.4%,51.9%,42.1%
Wimbledon,8,Grass,12,4,8,33.3%,0,0,0,-,2006,2015,R64,6,0.82,1.4%,3.9%,70.2%,59.8%,38.0%,53.3%,38.3%,43.6%,22.2%
US Open,9,Hard,11,2,9,18.2%,4,3,1,75.0%,2006,2015,R128,7,0.87,1.3%,5.4%,61.8%,58.2%,41.9%,52.0%,41.8%,49.4%,43.5%
Palermo,7,Clay,15,8,7,53.3%,4,2,2,50.0%,2000,2011,R16,6,1.03,1.2%,6.1%,57.8%,66.3%,45.5%,57.6%,43.9%,55.6%,38.8%
Rome,7,Clay,11,4,7,36.4%,2,2,0,100.0%,2007,2017,R32,9,0.86,1.3%,3.1%,65.5%,56.0%,44.6%,52.1%,41.3%,41.7%,42.2%
Indian Wells,5,Hard,10,5,5,50.0%,1,0,1,0.0%,2007,2012,R64,4,0.97,2.5%,4.2%,66.0%,62.8%,43.3%,56.1%,42.6%,61.1%,43.8%
Miami,5,Hard,5,0,5,0.0%,1,0,1,0.0%,2007,2012,R128,3,0.78,1.1%,7.6%,68.1%,57.1%,44.1%,53.0%,36.8%,41.7%,33.3%
Birmingham,5,Grass,5,0,5,0.0%,0,0,0,-,2006,2012,R64,2,0.78,1.9%,4.4%,65.4%,62.5%,43.6%,56.0%,34.4%,62.5%,41.7%
Auckland,4,Hard,10,5,5,50.0%,0,0,0,-,2009,2012,R32,4,0.71,1.0%,4.4%,61.8%,56.3%,44.2%,51.7%,34.3%,63.0%,16.7%
