Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,21,12,9,57.1%,28-20,58.3%,236-210,52.9%,2-3,40.0%,0,,,,,,,,,,,,F (Caslano $15K)
2016,26,10,16,38.5%,25-36,41.0%,273-298,47.8%,2-4,33.3%,0,,,,,,,,,,,,QF (3x)
2015,20,7,13,35.0%,19-28,40.4%,194-227,46.1%,0-3,0.0%,0,,,,,,,,,,,,R16 (7x)
2014,53,33,20,62.3%,69-47,59.5%,538-474,53.2%,3-2,60.0%,0,,,,,,,,,,,,F (2x)
2013,60,34,26,56.7%,77-63,55.0%,677-621,52.2%,7-6,53.8%,0,,,,,,,,,,,,F (4x)
2012,11,5,6,45.5%,11-13,45.8%,114-112,50.4%,0-2,0.0%,0,,,,,,,,,,,,QF (Ningbo 100K)
2011,4,2,2,50.0%,4-4,50.0%,32-38,45.7%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2010,13,8,5,61.5%,16-11,59.3%,123-107,53.5%,1-0,100.0%,0,,,,,,,,,,,,W (Ningbo 100K)
2009,20,13,7,65.0%,27-18,60.0%,219-192,53.3%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
2008,50,28,22,56.0%,62-51,54.9%,539-500,51.9%,6-7,46.2%,0,,,,,,,,,,,,F (3x)
2007,19,13,6,68.4%,27-14,65.9%,207-168,55.2%,2-1,66.7%,0,,,,,,,,,,,,W (Saint Raphael 50K)
2006,47,33,14,70.2%,71-37,65.7%,549-438,55.6%,6-1,85.7%,0,,,,,,,,,,,,W (2x)
2005,28,15,13,53.6%,34-29,54.0%,312-290,51.8%,3-3,50.0%,0,,,,,,,,,,,,F (Nantes 25K)
2004,29,15,14,51.7%,34-34,50.0%,316-314,50.2%,3-4,42.9%,0,,,,,,,,,,,,W (RomeEur 10K)
2003,24,11,13,45.8%,27-31,46.6%,269-276,49.4%,3-8,27.3%,0,,,,,,,,,,,,F (Bergamo 10K)
2002,35,22,13,62.9%,45-31,59.2%,362-330,52.3%,2-4,33.3%,0,,,,,,,,,,,,W (3x)
2001,28,14,14,50.0%,31-30,50.8%,273-279,49.5%,4-1,80.0%,0,,,,,,,,,,,,W (Guimaraes 25K)
2000,34,21,13,61.8%,45-32,58.4%,374-321,53.8%,4-0,100.0%,0,,,,,,,,,,,,F (Istanbul 10K)
1999,11,5,6,45.5%,11-12,47.8%,112-109,50.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Deauville 10K)
1998,13,7,6,53.8%,15-12,55.6%,113-117,49.1%,2-0,100.0%,0,,,,,,,,,,,,SF (Umberto 10K)
1997,8,4,4,50.0%,7-9,43.8%,62-70,47.0%,1-1,50.0%,0,,,,,,,,,,,,QF (Catania 10K)
1996,6,2,4,33.3%,5-8,38.5%,54-66,45.0%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
1995,2,0,2,0.0%,0-4,0.0%,8-24,25.0%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,562,314,248,55.9%,690-574,54.6%,5956-5581,51.6%,56-52,51.9%,0,,,,,,,,,,,,
