Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Stuttgart R32,L vs Brengle,6.6%,11.5%,44.6%,8.3%,11.1%,42.4%,58.8%,47.4%,33.3%,4.2%,12.5%,47.8%,9.1%,38.5%,100.0%,-73
Career (1 matches),,6.6%,11.5%,44.6%,8.3%,11.1%,42.4%,58.8%,47.4%,33.3%,4.2%,12.5%,47.8%,9.1%,38.5%,100.0%,-73
