Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,5,3,2,60.0%,8-4,66.7%,66-50,56.9%,0-2,0.0%,0,,,,,,,,,,,,SF (Bratislava 75K)
2005,8,4,4,50.0%,10-9,52.6%,95-92,50.8%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2004,14,8,6,57.1%,19-15,55.9%,168-149,53.0%,4-2,66.7%,0,,,,,,,,,,,,QF (3x)
2003,16,7,9,43.8%,15-21,41.7%,158-166,48.8%,1-2,33.3%,0,,,,,,,,,,,,F (Pittsburgh PA 50K)
2001,2,1,1,50.0%,2-2,50.0%,22-15,59.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (West Palm 75K)
2000,22,16,6,72.7%,32-16,66.7%,263-197,57.2%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
1999,15,8,7,53.3%,19-12,61.3%,144-127,53.1%,0-3,0.0%,0,,,,,,,,,,,,SF (Edmonton 25K)
1998,7,5,2,71.4%,11-4,73.3%,78-56,58.2%,0-0,-,0,,,,,,,,,,,,F (Austin TX 50K)
1997,17,11,6,64.7%,21-15,58.3%,163-150,52.1%,1-2,33.3%,0,,,,,,,,,,,,F (Midland 50K)
1996,14,11,3,78.6%,23-8,74.2%,169-100,62.8%,0-1,0.0%,0,,,,,,,,,,,,W (2x)
1995,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (ITF Midland)
1994,3,1,2,33.3%,3-5,37.5%,31-36,46.3%,0-0,-,0,,,,,,,,,,,,R16 (ITF Coral Gables 25K)
Career,124,75,49,60.5%,163-113,59.1%,1361-1150,54.2%,10-18,35.7%,0,,,,,,,,,,,,
