Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2008,7,1,6,14.3%,4-13,23.5%,66-91,42.0%,0-1,0.0%,4,-,-,0.7%,5.8%,71.8%,56.4%,45.8%,53.4%,41.7%,47.5%,0.89,R16 (Hobart)
2007,43,20,23,46.5%,45-50,47.4%,431-441,49.4%,5-4,55.6%,38,-,-,1.4%,7.7%,66.0%,61.7%,42.2%,55.1%,45.9%,50.5%,1.02,SF (Memphis)
2006,16,7,9,43.8%,16-20,44.4%,148-181,45.0%,4-0,100.0%,12,-,-,0.9%,6.7%,64.9%,59.7%,44.5%,54.3%,42.7%,48.5%,0.94,SF (Birmingham)
2005,13,4,9,30.8%,10-18,35.7%,101-147,40.7%,2-1,66.7%,3,-,-,1.4%,4.2%,68.1%,55.1%,47.8%,52.8%,38.0%,45.6%,0.81,QF (Portoroz)
2004,6,2,4,33.3%,4-9,30.8%,48-71,40.3%,1-0,100.0%,0,,,,,,,,,,,,QF (Auckland)
2003,18,4,14,22.2%,12-31,27.9%,172-227,43.1%,1-3,25.0%,1,-,-,0.0%,10.3%,63.2%,53.5%,44.0%,50.0%,48.9%,49.4%,0.98,R16 (Auckland)
2002,40,16,24,40.0%,36-49,42.4%,367-436,45.7%,8-3,72.7%,0,,,,,,,,,,,,QF (Hobart)
2001,48,25,23,52.1%,62-61,50.4%,590-579,50.5%,6-13,31.6%,0,,,,,,,,,,,,W (Auckland)
2000,15,6,9,40.0%,12-20,37.5%,136-158,46.3%,2-0,100.0%,0,,,,,,,,,,,,SF (Quebec City)
1999,14,3,11,21.4%,8-22,26.7%,112-160,41.2%,1-1,50.0%,0,,,,,,,,,,,,QF (Tokyo)
1998,5,2,3,40.0%,6-7,46.2%,57-65,46.7%,1-0,100.0%,0,,,,,,,,,,,,QF (Pattaya)
1997,19,6,13,31.6%,16-29,35.6%,177-227,43.8%,2-0,100.0%,0,,,,,,,,,,,,R16 (3x)
1996,5,2,3,40.0%,4-7,36.4%,41-48,46.1%,0-0,-,0,,,,,,,,,,,,R16 (Cardiff)
1995,13,3,10,23.1%,11-15,42.3%,113-120,48.5%,0-5,0.0%,0,,,,,,,,,,,,R16 (2x)
1994,5,2,3,40.0%,4-6,40.0%,43-48,47.3%,1-0,100.0%,0,,,,,,,,,,,,QF (Philadelphia)
Career,267,103,164,38.6%,250-357,41.2%,2602-2999,46.5%,34-31,52.3%,58,-,-,1.3%,7.2%,66.3%,60.4%,43.2%,54.6%,44.6%,49.6%,0.98,
