Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,San Luis Potosi CH,Clay,R32,353,491,Zhukayev vs Robin Catry [FRA],,,,,,,,,
23-Mar-2026,Morelia CH,Hard,R32,302,506,(Q) Quinn Vandecasteele [USA] d. Zhukayev,6-1 7-6(4),0.68,13.3%,1.7%,68.3%,70.7%,52.6%,2/4,1:13
16-Mar-2026,Cuernavaca CH,Hard,R32,302,329,Facundo Mena [ARG] d. Zhukayev,6-4 6-2,0.65,9.4%,0.0%,67.9%,63.9%,52.9%,5/8,1:12
16-Feb-2026,New Delhi CH,Hard,R16,292,275,Stefanos Sakellaridis [GRE] d. Zhukayev,4-6 6-1 6-4,0.55,3.9%,6.5%,62.3%,70.8%,44.8%,4/7,1:51
16-Feb-2026,New Delhi CH,Hard,R32,292,134,Zhukayev d. (1) Dane Sweeny [AUS],6-7(6) 6-2 6-2,1.41,15.8%,3.2%,70.5%,74.6%,60.7%,9/9,2:15
27-Jan-2026,Manama CH,Hard,R32,261,179,Hugo Grenier [FRA] d. (LL) Zhukayev,6-7(5) 6-2 6-1,0.67,6.3%,3.8%,56.3%,62.2%,45.7%,3/9,1:59
27-Jan-2026,Manama CH,Hard,Q2,261,430,Vadym Ursu [UKR] d. (2) Zhukayev,6-3 6-0,0.57,10.3%,5.2%,56.9%,60.6%,20.0%,6/12,1:06
27-Jan-2026,Manama CH,Hard,Q1,261,542,(2) Zhukayev d. Faris Zakaryia [EGY],7-5 6-4,1.25,6.6%,2.6%,63.2%,81.3%,39.3%,7/8,1:38
12-Jan-2026,Nonthaburi 2 CH,Hard,R16,265,288,Florent Bax [FRA] d. Zhukayev,6-2 6-4,0.70,19.4%,8.1%,64.5%,70.0%,40.9%,6/9,1:31
12-Jan-2026,Nonthaburi 2 CH,Hard,R32,265,268,Zhukayev d. (8) Fajing Sun [CHN],6-4 6-1,1.37,12.7%,9.5%,52.4%,72.7%,56.7%,8/9,1:21
05-Jan-2026,Bengaluru CH,Hard,R16,277,556,(WC) Manas Dhamne [IND] d. Zhukayev,6-2 3-6 6-2,0.69,7.5%,7.5%,53.8%,72.1%,35.1%,3/8,1:52
05-Jan-2026,Bengaluru CH,Hard,R32,277,398,Zhukayev d. Aryan Shah [IND],6-1 6-2,1.66,21.2%,5.8%,59.6%,80.6%,52.4%,4/4,1:17
17-Nov-2025,Bergamo CH,Hard,R16,283,282,Marko Topo [GER] d. Zhukayev,6-4 7-6(4),0.81,7.8%,0.0%,67.2%,86.0%,47.6%,1/2,1:26
17-Nov-2025,Bergamo CH,Hard,R32,283,307,Zhukayev d. (Alt) Mika Brunold [SUI],6-3 1-6 6-3,1.08,15.9%,2.9%,49.3%,85.3%,60.0%,3/5,1:39
10-Nov-2025,Lyon CH,Hard,R32,282,100,(6) Jan Lennard Struff [GER] d. (Q) Zhukayev,6-7(5) 7-6(1) 6-4,0.81,21.2%,4.4%,60.2%,75.0%,37.8%,5/9,2:14
10-Nov-2025,Lyon CH,Hard,Q2,282,207,Zhukayev d. (2) George Loffhagen [GBR],6-4 6-4,1.39,26.3%,0.0%,70.2%,75.0%,64.7%,0/0,1:20
10-Nov-2025,Lyon CH,Hard,Q1,282,263,Zhukayev d. (10) Edas Butvilas [LTU],6-4 6-3,1.30,14.8%,8.2%,65.6%,87.5%,47.6%,1/1,1:10
27-Oct-2025,Bratislava 2 CH,Hard,Q2,292,220,(5) Vitaliy Sachko [UKR] d. (11) Zhukayev,6-4 6-7(1) 6-4,0.92,12.1%,5.6%,70.1%,77.3%,40.6%,9/12,2:25
27-Oct-2025,Bratislava 2 CH,Hard,Q1,292,1987,(11) Zhukayev d. (WC) Tomas Lanik [SVK],6-3 6-4,5.78,39.5%,0.0%,74.4%,93.8%,90.9%,0/0,0:59
