Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Lugano CH R32,L vs Rottgering,69.8%,42.2%,1.6%,1/1,2.26,14.8%,73.8%,44.1%,0.0%,2.36,25.0%,75.6%,38.7%,4.9%,2.13,3.4%
2023 Shanghai R64,L vs Khachanov,61.6%,26.7%,1.4%,1/0,2.26,32.7%,57.4%,22.2%,0.0%,2.30,60.7%,72.0%,33.3%,4.0%,2.21,0.0%
Career (2 matches),,66.8%,37.0%,1.5%,66.7%,2.26,23.0%,67.7%,37.2%,0.0%,2.33,41.7%,74.2%,36.7%,4.5%,2.17,1.9%
