Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Lugano CH R32,L vs Rottgering,42.0%,57.1%,51.6%,47.9%,54.8%,69.9%,54.5%,64.0%,53.1%,31.7%,0.0%,19.4%,36.1%,48.3%,37
2023 Shanghai R64,L vs Khachanov,37.8%,52.2%,50.0%,47.8%,53.3%,73.3%,67.9%,68.3%,64.3%,53.1%,100.0%,7.7%,11.5%,29.2%,-45
Career (2 matches),,40.1%,55.0%,50.9%,47.9%,54.1%,71.4%,60.7%,65.9%,58.3%,41.1%,50.0%,14.5%,25.8%,39.6%,25
