Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Davis Cup Qualifiers RR,W vs Den Ouden,66.7%,44.0%,2.7%,0/2,2.31,27.0%,64.7%,30.3%,2.0%,2.17,30.0%,81.0%,70.6%,4.8%,2.47,23.5%
2026 Davis Cup Qualifiers RR,W vs De Jong,54.8%,44.1%,8.1%,3/2,2.30,22.2%,55.6%,30.0%,5.6%,2.17,47.1%,66.7%,64.3%,14.3%,2.40,0.0%
Last 52 Weeks (2 matches),,61.3%,44.0%,5.1%,42.9%,2.31,24.7%,60.9%,30.2%,3.4%,2.17,37.8%,73.8%,67.7%,9.5%,2.43,11.1%
Career (2 matches),,61.3%,44.0%,5.1%,42.9%,2.31,24.7%,60.9%,30.2%,3.4%,2.17,37.8%,73.8%,67.7%,9.5%,2.43,11.1%
