Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Davis Cup,2,,3,3,0,100.0%,2,2,0,100.0%,2025,2026,,0,,,,,,,,,,
Winston-Salem,2,Hard,5,3,2,60.0%,2,2,0,100.0%,2024,2025,R64,5,0.90,14.1%,3.4%,62.9%,75.6%,55.4%,68.1%,28.6%,57.9%,45.5%
