Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Auckland R32,L vs Montgomery,0.90,0.76,49.4,2.1,0.0%,59.5%,0.0%,35.9%,39.5%,48.6%
2024 Indian Wells R64,L vs Kostyuk,0.88,0.68,44.7,2.5,0.0%,35.3%,0.0%,55.2%,40.7%,45.5%
2023 Tokyo R16,L vs Swiatek,0.90,0.82,56.1,3.6,0.0%,46.3%,0.0%,46.2%,50.0%,47.2%
2022 Wimbledon R64,L vs Parry,0.90,0.73,57.2,2.7,0.0%,40.7%,0.0%,51.9%,51.2%,35.7%
2021 Indian Wells R128,L vs Paolini,0.91,0.76,54.6,2.7,2.9%,55.9%,0.0%,54.8%,46.3%,27.0%
2021 Chicago 2 R64,W vs Garcia,1.05,1.57,48.3,2.1,0.0%,60.0%,0.0%,60.7%,53.8%,65.2%
2019 W25 Figueira Da Foz QF,L vs Sebov,0.98,0.82,59.9,2.4,-,47.4%,-,39.4%,47.5%,45.9%
2019 W25 Karuizawa R32,W vs Naito,1.18,1.20,77.6,4.3,-,48.9%,-,48.8%,47.7%,55.8%
2019 W60 Fukuoka R32,L vs Marino,1.10,0.49,43.1,2.2,0.0%,43.8%,0.0%,43.3%,27.3%,22.2%
2019 W80 Gifu R32,L vs Liu,0.87,0.65,50.2,2.4,0.0%,41.7%,0.0%,47.6%,36.7%,46.4%
2019 W25 Hong Kong QF,L vs Kobori,1.06,0.80,60.2,2.0,0.0%,51.5%,0.0%,22.6%,46.2%,48.0%
2019 W25 Hong Kong R16,W vs Hayashi,1.33,1.54,44.1,3.0,0.0%,60.6%,0.0%,64.5%,44.4%,42.3%
2019 W25 Osaka R16,L vs In Albon,0.96,0.57,45.2,3.0,-,40.0%,-,59.3%,25.9%,34.8%
2019 W25 Jodhpur R32,L vs Christie,0.99,0.87,84.7,4.0,0.0%,56.0%,0.0%,50.0%,38.5%,44.0%
2017 Tsukuba $25K R32,L vs Luangnam,0.76,0.48,24.3,2.1,0.0%,42.9%,4.0%,24.0%,48.0%,34.8%
2017 Targu Jiu $15K R32,L vs Bhatia,0.94,0.74,57.1,2.9,2.8%,38.9%,0.0%,58.8%,48.3%,32.0%
2017 Targu Jiu $15K R16,L vs Bulgaru,1.01,0.91,90.5,2.5,0.0%,51.7%,0.0%,47.4%,44.6%,45.9%
2017 Targu Jiu $15K R32,W vs Nagymihaly,1.13,1.32,58.2,5.5,0.0%,58.3%,0.0%,55.8%,53.5%,46.2%
2016 Hua Hin $10K SF,L vs Hsu,0.93,0.76,59.8,2.7,0.0%,51.4%,0.0%,40.6%,45.0%,42.9%
2016 Hua Hin $10K R16,W vs Zhang,1.06,1.50,44.3,3.7,0.0%,68.8%,3.3%,56.7%,59.4%,44.8%
2025 (1 matches),,0.90,0.76,49.4,2.1,0.0%,59.5%,0.0%,35.9%,39.5%,48.6%
2024 (1 matches),,0.88,0.68,44.7,2.5,0.0%,35.3%,0.0%,55.2%,40.7%,45.5%
2023 (1 matches),,0.90,0.82,56.1,3.6,0.0%,46.3%,0.0%,46.2%,50.0%,47.2%
2022 (1 matches),,0.90,0.73,57.2,2.7,0.0%,40.7%,0.0%,51.9%,51.2%,35.7%
2021 (2 matches),,0.97,1.05,51.9,2.4,1.6%,57.8%,0.0%,57.6%,49.3%,41.7%
Career (24 matches),,1.00,0.90,56.7,2.7,0.4%,50.2%,0.3%,49.2%,45.8%,44.8%
