Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Auckland R32,L vs Montgomery,45% (5/11),80% (4/5),1/5,67% (8/12),13% (1/8),2/4,1/1,0/2,0/0,0/1
2024 Indian Wells R64,L vs Kostyuk,44% (4/9),75% (3/4),2/4,78% (7/9),14% (1/7),0/3,0/0,0/2,0/0,0/1
2023 Tokyo R16,L vs Swiatek,55% (6/11),83% (5/6),1/5,82% (9/11),22% (2/9),3/5,0/0,2/4,0/0,2/3
2022 Wimbledon R64,L vs Parry,56% (5/9),40% (2/5),1/5,63% (5/8),0% (0/5),0/2,0/0,0/0,0/0,0/0
2021 Indian Wells R128,L vs Paolini,33% (4/12),50% (2/4),0/4,45% (5/11),0% (0/5),1/1,0/0,1/2,0/0,1/1
2021 Chicago 2 R64,W vs Garcia,75% (6/8),100% (6/6),1/1,43% (3/7),67% (2/3),4/4,0/0,0/0,0/0,0/0
2019 W25 Figueira Da Foz QF,L vs Sebov,55% (6/11),83% (5/6),4/5,73% (8/11),13% (1/8),0/5,0/0,1/3,0/0,0/1
2019 W25 Karuizawa R32,W vs Naito,67% (8/12),88% (7/8),5/7,62% (8/13),13% (1/8),5/7,2/2,1/1,1/1,0/0
2019 W60 Fukuoka R32,L vs Marino,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,0/1,0/0,0/1
2019 W80 Gifu R32,L vs Liu,44% (4/9),50% (2/4),0/5,63% (5/8),0% (0/5),0/2,0/0,1/1,0/0,1/1
2019 W25 Hong Kong QF,L vs Kobori,44% (4/9),100% (4/4),2/5,89% (8/9),13% (1/8),1/4,0/2,0/1,0/0,0/0
2019 W25 Hong Kong R16,W vs Hayashi,56% (5/9),80% (4/5),0/1,33% (3/9),67% (2/3),4/4,2/2,0/0,1/1,0/0
2019 W25 Osaka R16,L vs In Albon,11% (1/9),100% (1/1),0/3,56% (5/9),0% (0/5),1/1,0/0,1/3,0/0,0/1
2019 W25 Jodhpur R32,L vs Christie,47% (7/15),71% (5/7),2/7,47% (7/15),0% (0/7),1/4,0/0,2/2,0/0,1/1
2017 Tsukuba $25K R32,L vs Luangnam,29% (2/7),100% (2/2),1/6,100% (8/8),13% (1/8),1/2,0/0,1/2,0/0,1/2
2017 Targu Jiu $15K R32,L vs Bhatia,33% (3/9),67% (2/3),1/5,63% (5/8),0% (0/5),1/2,0/0,0/0,0/0,0/0
2017 Targu Jiu $15K R16,L vs Bulgaru,53% (8/15),63% (5/8),3/8,63% (10/16),10% (1/10),2/5,0/0,2/3,0/0,2/2
2017 Targu Jiu $15K R32,W vs Nagymihaly,54% (7/13),86% (6/7),2/4,53% (8/15),25% (2/8),3/6,1/3,0/1,1/1,0/0
2016 Hua Hin $10K SF,L vs Hsu,42% (5/12),100% (5/5),1/7,58% (7/12),0% (0/7),0/5,0/0,1/1,0/0,0/0
2016 Hua Hin $10K R16,W vs Zhang,56% (5/9),100% (5/5),1/2,20% (2/10),0% (0/2),4/4,1/1,1/1,1/1,0/0
2025 (1 matches),,45.5%,80.0%,20.0%,66.7%,12.5%,50.0%,100.0%,0.0%,-,0.0%
2024 (1 matches),,44.4%,75.0%,50.0%,77.8%,14.3%,0.0%,-,0.0%,-,0.0%
2023 (1 matches),,54.5%,83.3%,20.0%,81.8%,22.2%,60.0%,-,50.0%,-,66.7%
2022 (1 matches),,55.6%,40.0%,20.0%,62.5%,0.0%,0.0%,-,-,-,-
2021 (2 matches),,50.0%,80.0%,20.0%,44.4%,25.0%,100.0%,-,50.0%,-,100.0%
Career (24 matches),,48.8%,79.8%,33.0%,59.5%,12.2%,49.4%,64.3%,45.5%,100.0%,47.1%
