Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,4,0,4,0.0%,1-8,11.1%,32-53,37.6%,0-1,0.0%,4,61.0%,16.3%,10.8%,6.8%,54.0%,67.4%,39.1%,54.4%,32.0%,43.3%,0.70,R32 (4x)
2024,23,8,15,34.8%,19-34,35.8%,266-302,46.8%,4-10,28.6%,23,83.4%,11.2%,12.5%,5.4%,59.3%,74.9%,52.7%,65.8%,30.6%,48.6%,0.90,QF (2x)
2023,2,0,2,0.0%,0-4,0.0%,15-25,37.5%,0-1,0.0%,2,78.9%,0.0%,10.7%,8.0%,61.6%,73.9%,48.8%,64.3%,20.0%,42.3%,0.56,R32 (2x)
2022,25,6,19,24.0%,17-43,28.3%,252-337,42.8%,3-8,27.3%,24,76.3%,11.3%,9.5%,6.9%,61.2%,73.0%,43.7%,61.6%,29.5%,46.0%,0.77,QF (2x)
2021,44,27,17,61.4%,58-48,54.7%,529-505,51.2%,7-7,50.0%,44,83.2%,19.1%,13.2%,5.6%,59.7%,75.5%,50.4%,65.4%,34.6%,50.2%,1.00,W (Manama)
2020,22,8,14,36.4%,19-29,39.6%,229-247,48.1%,3-8,27.3%,22,78.0%,19.7%,11.9%,7.8%,56.4%,75.4%,46.2%,62.6%,33.9%,48.3%,0.91,F (Eckental)
2019,47,24,23,51.1%,52-50,51.0%,507-489,50.9%,6-11,35.3%,47,81.6%,20.8%,12.9%,5.9%,59.0%,72.8%,53.2%,64.8%,36.1%,50.3%,1.03,SF (3x)
2018,33,15,18,45.5%,35-43,44.9%,401-407,49.6%,8-15,34.8%,33,84.7%,15.7%,10.9%,4.2%,62.2%,74.4%,52.0%,65.9%,33.0%,49.8%,0.97,F (Taipei)
2017,38,19,19,50.0%,44-49,47.3%,436-473,48.0%,10-6,62.5%,38,76.1%,19.2%,8.4%,5.5%,56.8%,71.5%,47.7%,61.2%,36.4%,48.9%,0.94,F (3x)
2016,28,11,17,39.3%,25-38,39.7%,304-326,48.3%,2-10,16.7%,28,76.9%,20.3%,9.8%,4.7%,58.5%,71.1%,50.7%,62.6%,36.2%,49.4%,0.97,SF (2x)
2015,24,10,14,41.7%,23-34,40.4%,276-310,47.1%,6-7,46.2%,23,76.7%,19.3%,8.2%,5.6%,56.5%,71.6%,49.5%,62.0%,35.7%,48.9%,0.94,QF (2x)
2014,10,4,6,40.0%,10-12,45.5%,119-124,49.0%,4-5,44.4%,10,80.3%,17.4%,7.8%,6.5%,54.2%,70.9%,50.4%,61.5%,34.0%,48.4%,0.89,SF (Indore)
Career,300,132,168,44.0%,303-392,43.6%,3366-3598,48.3%,53-89,37.3%,298,79.8%,17.6%,10.8%,5.7%,58.7%,73.2%,49.7%,63.5%,34.2%,49.0%,0.94,
