Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Tokyo R32,L vs Noguchi,33% (5/15),40% (2/5),0/2,25% (4/16),50% (2/4),2/2,1/1,4/4,0/0,3/3
2019 Binghamton CH R32,L vs Ritschard,47% (7/15),57% (4/7),1/3,21% (3/14),0% (0/3),2/3,1/2,3/3,0/0,1/1
2019 Newport R16,L vs Humbert,10% (1/10),100% (1/1),0/3,40% (4/10),0% (0/4),1/1,0/0,0/1,0/0,0/1
2019 Newport R32,W vs Stakhovsky,35% (6/17),50% (3/6),1/2,25% (5/20),40% (2/5),3/3,1/2,1/1,1/2,1/1
2019 Winnetka CH QF,L vs Istomin,30% (3/10),0% (0/3),0/3,30% (3/10),0% (0/3),0/0,0/0,0/0,0/0,0/0
2019 Surbiton CH R32,L vs Bachinger,20% (3/15),33% (1/3),0/1,14% (2/14),0% (0/2),1/1,1/1,1/2,0/0,1/1
2019 Busan CH R32,L vs Ilkel,33% (3/9),33% (1/3),0/3,40% (4/10),0% (0/4),0/1,0/0,2/3,0/0,2/2
2019 Seoul CH R16,L vs Li,12% (2/17),50% (1/2),0/2,18% (3/17),33% (1/3),1/1,0/0,3/3,0/0,2/2
2019 Seoul CH R32,W vs Nam,30% (3/10),33% (1/3),0/0,18% (2/11),100% (2/2),1/1,1/1,2/2,0/0,0/0
2019 Nanchang CH SF,L vs Thompson,20% (2/10),100% (2/2),1/3,64% (7/11),43% (3/7),1/2,0/0,2/3,0/0,0/1
2019 Nanchang CH QF,W vs Zhang,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2019 Nanchang CH R16,W vs Uchida,78% (7/9),71% (5/7),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2019 Nanchang CH R32,W vs Te,38% (3/8),100% (3/3),0/0,33% (3/9),100% (3/3),3/3,2/2,0/0,1/1,0/0
2019 Anning CH QF,L vs Majchrzak,20% (2/10),100% (2/2),1/4,56% (5/9),20% (1/5),2/2,0/0,1/1,0/0,1/1
2019 Anning CH R16,W vs Zhang,38% (5/13),80% (4/5),1/3,43% (6/14),50% (3/6),3/4,2/2,1/1,1/1,0/0
2019 Anning CH R32,W vs Bai,60% (6/10),83% (5/6),1/3,50% (5/10),40% (2/5),5/5,2/2,0/0,1/1,0/0
2019 Taipei CH QF,L vs Kwon,9% (1/11),0% (0/1),0/1,20% (2/10),50% (1/2),0/0,0/0,1/1,0/0,1/1
2019 Taipei CH R16,W vs Lo,31% (4/13),75% (3/4),0/1,14% (2/14),50% (1/2),3/3,2/2,0/0,1/1,0/0
2019 Taipei CH R32,W vs Banes,38% (3/8),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Phoenix CH R64,L vs Krstin,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2022 (1 matches),,33.3%,40.0%,0.0%,25.0%,50.0%,100.0%,100.0%,100.0%,-,100.0%
2019 (28 matches),,31.5%,57.3%,17.9%,29.2%,33.7%,85.5%,88.5%,76.5%,90.0%,70.6%
2018 (24 matches),,29.4%,55.7%,16.7%,29.6%,40.0%,81.6%,85.7%,75.0%,80.0%,70.0%
2017 (16 matches),,29.2%,50.0%,13.3%,44.3%,30.5%,65.2%,66.7%,61.5%,100.0%,85.7%
2016 (14 matches),,19.7%,60.0%,11.4%,40.4%,31.1%,76.5%,100.0%,72.0%,100.0%,84.6%
Career (89 matches),,28.1%,54.8%,14.9%,33.8%,33.1%,80.0%,86.9%,72.7%,88.0%,78.3%
