Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Tokyo R32,L vs Noguchi,61% (14/23),29% (2/7),1/1,0/0,67% (4/6),2/4,2/3,25% (1/4),0% (0/4)
2019 Binghamton CH R32,L vs Ritschard,65% (11/17),44% (4/9),1/1,0/0,0% (0/3),0/2,0/1,0% (0/5),60% (3/5)
2019 Newport R16,L vs Humbert,63% (5/8),100% (1/1),0/0,0/0,20% (1/5),0/2,0/1,67% (4/6),17% (1/6)
2019 Newport R32,W vs Stakhovsky,65% (13/20),30% (3/10),2/4,1/1,57% (4/7),2/3,1/1,86% (6/7),29% (2/7)
2019 Winnetka CH QF,L vs Istomin,70% (7/10),0% (0/4),0/0,0/0,50% (3/6),5/7,2/3,- (0/0),- (0/0)
2019 Surbiton CH R32,L vs Bachinger,63% (12/19),20% (1/5),1/5,0/0,0% (0/2),0/2,0/1,- (0/0),- (0/0)
2019 Busan CH R32,L vs Ilkel,86% (6/7),14% (1/7),0/0,0/0,50% (4/8),1/3,0/1,0% (0/4),0% (0/3)
2019 Seoul CH R16,L vs Li,79% (15/19),33% (1/3),1/3,0/1,67% (4/6),0/2,0/1,77% (10/13),23% (3/13)
2019 Seoul CH R32,W vs Nam,69% (11/16),17% (1/6),2/4,1/1,100% (4/4),3/3,0/0,71% (5/7),43% (3/7)
2019 Nanchang CH SF,L vs Thompson,54% (7/13),100% (2/2),0/0,0/0,69% (9/13),6/8,2/3,50% (2/4),0% (0/5)
2019 Nanchang CH QF,W vs Zhang,80% (8/10),80% (4/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Nanchang CH R16,W vs Uchida,70% (7/10),33% (5/15),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Nanchang CH R32,W vs Te,60% (9/15),60% (3/5),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Anning CH QF,L vs Majchrzak,63% (5/8),67% (2/3),0/0,0/0,56% (5/9),0/2,0/1,80% (4/5),0% (0/6)
2019 Anning CH R16,W vs Zhang,61% (11/18),57% (4/7),2/3,1/1,73% (8/11),2/3,0/0,- (0/0),- (0/0)
2019 Anning CH R32,W vs Bai,64% (7/11),56% (5/9),2/4,1/2,75% (9/12),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH QF,L vs Kwon,60% (9/15),0% (0/1),0/1,0/0,75% (3/4),1/3,0/1,57% (4/7),29% (2/7)
2019 Taipei CH R16,W vs Lo,81% (13/16),33% (3/9),2/2,1/1,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2019 Taipei CH R32,W vs Banes,82% (9/11),75% (3/4),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Phoenix CH R64,L vs Krstin,50% (6/12),- (0/0),0/0,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2022 (1 matches),,60.9%,28.6%,100.0%,-,66.7%,50.0%,66.7%,25.0%,0.0%
2019 (28 matches),,67.7%,35.5%,57.7%,85.7%,61.5%,43.3%,30.4%,60.0%,23.2%
2018 (24 matches),,62.9%,31.7%,55.3%,84.6%,63.4%,38.8%,35.0%,60.0%,31.4%
2017 (16 matches),,56.1%,31.4%,48.0%,30.0%,54.0%,48.1%,43.5%,62.8%,39.0%
2016 (14 matches),,60.9%,36.0%,53.8%,66.7%,60.0%,49.0%,47.8%,48.0%,36.0%
Career (89 matches),,62.9%,33.1%,55.3%,70.7%,59.5%,44.1%,38.8%,58.7%,28.8%
