Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Tokyo R32,L vs Noguchi,4.2,2.5,6.0,51.6%,52.8%,37.5%,40.9%,43.6%,50.6%,3.5,4.1,-10.5,-15.0
2018 Newport F,L vs Johnson,3.1,2.7,3.6,53.1%,46.3%,33.3%,40.0%,53.6%,81.5%,8.5,17.0,-1.5,-21.4
2016 Cherbourg CH R16,L vs Pavlasek,4.3,4.5,4.1,41.1%,43.3%,36.4%,30.0%,66.9%,42.4%,0.5,0.5,-5.0,-14.7
2016 Chennai QF,L vs Bedene,4.6,4.5,4.8,42.1%,39.6%,64.7%,60.0%,62.9%,52.9%,-3.0,-1.4,-2.0,-3.5
Career (4 matches),,4.1,3.4,4.7,48.0%,45.0%,44.1%,45.6%,56.7%,55.0%,2.4,2.1,-4.8,-11.3
