Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,1,0,100.0%,2-0,100.0%,12-2,85.7%,0-0,-,0,,,,,,,,,,,,
2024,3,1,2,33.3%,2-5,28.6%,33-38,46.5%,1-2,33.3%,2,87.5%,16.0%,18.7%,6.0%,56.0%,73.8%,66.7%,70.7%,30.3%,50.3%,1.03,
2023,1,0,1,0.0%,1-2,33.3%,14-16,46.7%,0-0,-,1,73.3%,20.0%,12.0%,6.5%,45.7%,78.6%,46.0%,60.9%,36.9%,48.2%,0.94,R32 (Pune)
2022,6,2,4,33.3%,5-9,35.7%,67-75,47.2%,0-2,0.0%,5,87.1%,13.1%,9.1%,5.5%,64.6%,75.8%,50.7%,66.9%,33.4%,50.0%,1.01,
2021,4,0,4,0.0%,1-8,11.1%,37-56,39.8%,1-1,50.0%,4,75.0%,6.4%,11.4%,7.2%,57.2%,77.5%,41.6%,62.1%,29.2%,45.1%,0.77,
2020,2,0,2,0.0%,1-4,20.0%,27-30,47.4%,0-2,0.0%,2,89.3%,7.4%,11.7%,4.1%,60.9%,74.2%,53.2%,66.0%,26.6%,47.6%,0.78,
2019,5,1,4,20.0%,3-9,25.0%,47-67,41.2%,1-1,50.0%,5,73.2%,8.9%,8.7%,5.5%,61.5%,71.1%,44.0%,60.7%,32.2%,46.4%,0.82,R16 (Newport)
2018,16,8,8,50.0%,19-19,50.0%,190-188,50.3%,3-3,50.0%,16,80.4%,18.6%,10.8%,5.5%,60.0%,72.5%,49.7%,63.4%,36.4%,50.0%,0.99,F (Newport)
2017,13,8,5,61.5%,22-14,61.1%,190-160,54.3%,2-3,40.0%,12,87.0%,18.4%,12.2%,6.1%,56.2%,76.7%,53.4%,66.5%,35.3%,51.0%,1.05,QF (Antalya)
2016,8,3,5,37.5%,9-13,40.9%,97-110,46.9%,1-1,50.0%,8,78.7%,16.7%,8.4%,4.4%,58.5%,71.3%,50.7%,62.7%,33.5%,48.2%,0.90,QF (Chennai)
2015,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,2,58.8%,0.0%,10.5%,4.5%,48.9%,73.8%,33.8%,53.4%,27.2%,41.9%,0.58,R32 (2x)
2013,2,1,1,50.0%,2-3,40.0%,22-25,46.8%,0-0,-,2,66.7%,26.1%,5.3%,8.2%,50.9%,67.8%,40.5%,54.4%,38.3%,47.4%,0.84,R16 (Chennai)
Career,63,25,38,39.7%,67-90,42.7%,746-791,48.5%,9-15,37.5%,59,80.8%,15.6%,10.6%,5.6%,58.3%,73.8%,49.5%,63.7%,34.0%,49.0%,0.93,
