Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2003,2,1,1,50.0%,2-3,40.0%,23-24,48.9%,0-0,-,0,,,,,,,,,,,,R16 (Vancouver 25K)
2002,18,14,4,77.8%,30-11,73.2%,212-153,58.1%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
2001,14,7,7,50.0%,14-14,50.0%,132-121,52.2%,2-2,50.0%,0,,,,,,,,,,,,QF (3x)
2000,19,10,9,52.6%,19-16,54.3%,169-179,48.6%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
1999,38,30,8,78.9%,60-18,76.9%,419-253,62.4%,5-3,62.5%,0,,,,,,,,,,,,W (4x)
1998,13,4,9,30.8%,12-18,40.0%,130-145,47.3%,0-2,0.0%,0,,,,,,,,,,,,QF (Haines City 25K)
1997,22,13,9,59.1%,28-19,59.6%,224-186,54.6%,1-2,33.3%,0,,,,,,,,,,,,F (Bronx 25K)
1996,19,10,9,52.6%,22-19,53.7%,191-166,53.5%,2-4,33.3%,0,,,,,,,,,,,,SF (Lakeland 50K)
1995,16,13,3,81.3%,28-8,77.8%,198-127,60.9%,2-2,50.0%,0,,,,,,,,,,,,W (ITF Wilmington)
1994,2,1,1,50.0%,2-2,50.0%,19-21,47.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (ITF Fayetteville)
1993,4,3,1,75.0%,6-2,75.0%,46-31,59.7%,1-1,50.0%,0,,,,,,,,,,,,SF (ITF Bangkok 1)
1992,17,11,6,64.7%,23-14,62.2%,185-164,53.0%,2-1,66.7%,0,,,,,,,,,,,,W (ITF Kooyong)
1990,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-0,-,0,,,,,,,,,,,,R32 (ITF Evansville)
1989,8,4,4,50.0%,9-9,50.0%,78-83,48.4%,0-1,0.0%,0,,,,,,,,,,,,QF (ITF Mobile)
1988,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (ITF Montevideo)
Career,194,121,73,62.4%,255-157,61.9%,2041-1678,54.9%,20-20,50.0%,0,,,,,,,,,,,,
