Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,95,33,62,34.7%,80-129,38.3%,826-1035,44.4%,7-8,46.7%,0,,,,,,,,,,,
Clay,15,3,12,20.0%,9-23,28.1%,120-168,41.7%,1-2,33.3%,0,,,,,,,,,,,
Grass,18,4,14,22.2%,16-28,36.4%,164-223,42.4%,0-1,0.0%,0,,,,,,,,,,,
Carpet,14,2,12,14.3%,6-24,20.0%,105-165,38.9%,2-2,50.0%,0,,,,,,,,,,,
Grand Slams,22,5,17,22.7%,17-34,33.3%,208-264,44.1%,1-3,25.0%,0,,,,,,,,,,,
Premiers,13,2,11,15.4%,7-22,24.1%,92-151,37.9%,0-1,0.0%,0,,,,,,,,,,,
Internationals,14,4,10,28.6%,12-21,36.4%,137-178,43.5%,2-1,66.7%,0,,,,,,,,,,,
Finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-5,70.6%,0-0,-,0,,,,,,,,,,,
Quarter-finals,5,1,4,20.0%,3-8,27.3%,29-53,35.4%,0-0,-,0,,,,,,,,,,,
vs Righties,94,24,70,25.5%,69-141,32.9%,799-1090,42.3%,8-8,50.0%,0,,,,,,,,,,,
vs Lefties,7,2,5,28.6%,5-10,33.3%,51-70,42.1%,0-0,-,0,,,,,,,,,,,
vs Top 10,10,0,10,0.0%,1-20,4.8%,37-123,23.1%,0-0,-,0,,,,,,,,,,,
