Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Maureen Drake [CAN],1,6,14.3%,1,0,1,0.0%,1992,2000,0,,,,,,,,,,
6,Annabel Ellwood [AUS],2,4,33.3%,2,0,2,0.0%,1996,2001,0,,,,,,,,,,
5,Rachel Viollet [GBR],4,1,80.0%,0,0,0,-,1996,2002,0,,,,,,,,,,
5,Janet Lee [TPE],4,1,80.0%,1,0,1,0.0%,1995,2002,0,,,,,,,,,,
5,Anca Barna [GER],3,2,60.0%,2,0,2,0.0%,1994,2001,0,,,,,,,,,,
5,Kristina Brandi [PUR],3,2,60.0%,0,0,0,-,1992,2001,0,,,,,,,,,,
5,Nicole Pratt [AUS],3,2,60.0%,2,2,0,100.0%,1995,1999,0,,,,,,,,,,
5,Angelica Gavaldon [MEX],2,3,40.0%,1,0,1,0.0%,1993,1997,0,,,,,,,,,,
5,Clare Wood [GBR],3,2,60.0%,0,0,0,-,1989,1996,0,,,,,,,,,,
5,Katrina Adams [USA],3,2,60.0%,0,0,0,-,1991,1995,0,,,,,,,,,,
4,Miho Saeki [JPN],1,3,25.0%,0,0,0,-,1996,2002,0,,,,,,,,,,
4,Silvija Talaja [CRO],2,2,50.0%,4,1,3,25.0%,1992,2002,0,,,,,,,,,,
4,Brie Rippner [USA],2,2,50.0%,2,2,0,100.0%,1996,2002,0,,,,,,,,,,
4,Samantha Reeves [USA],3,1,75.0%,0,0,0,-,1998,2001,0,,,,,,,,,,
4,Sonya Jeyaseelan [CAN],1,3,25.0%,0,0,0,-,1995,2000,0,,,,,,,,,,
