Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Omar Jasika [AUS],4,6,40.0%,4,3,1,75.0%,2013,2026,6,0.90,10.5%,3.8%,63.2%,70.5%,51.9%,63.6%,32.7%,54.5%,37.0%
10,Dayne Kelly [AUS],5,5,50.0%,7,4,3,57.1%,2010,2022,3,1.61,14.5%,2.2%,59.7%,82.9%,68.0%,76.9%,37.2%,100.0%,26.3%
8,Hiroki Moriya [JPN],6,2,75.0%,4,2,2,50.0%,2014,2026,7,1.08,10.8%,3.2%,64.3%,65.1%,56.3%,61.9%,41.2%,69.1%,54.9%
8,Mackenzie Mcdonald [USA],5,3,62.5%,4,1,3,25.0%,2017,2025,8,0.95,8.7%,4.2%,61.0%,72.2%,51.7%,64.2%,34.1%,52.5%,38.8%
8,Luke Saville [AUS],3,5,37.5%,3,0,3,0.0%,2012,2024,3,0.91,7.9%,5.9%,51.0%,65.1%,56.5%,60.9%,35.6%,75.9%,29.2%
7,Yuta Shimizu [JPN],3,4,42.9%,4,2,2,50.0%,2023,2026,5,0.91,9.9%,2.0%,66.8%,68.1%,52.6%,63.0%,33.5%,75.0%,30.0%
7,Marc Polmans [AUS],4,3,57.1%,3,1,2,33.3%,2013,2026,4,1.24,10.9%,1.2%,61.5%,72.8%,58.6%,67.3%,40.5%,64.7%,41.7%
7,Christopher Oconnell [AUS],5,2,71.4%,4,2,2,50.0%,2014,2025,3,0.94,6.9%,2.6%,60.1%,69.3%,60.2%,65.7%,32.1%,57.9%,35.7%
7,Blake Mott [AUS],6,1,85.7%,2,0,2,0.0%,2014,2024,4,1.20,9.4%,3.8%,69.3%,74.4%,60.2%,70.0%,35.9%,86.4%,37.5%
6,Adam Walton [AUS],3,3,50.0%,3,1,2,33.3%,2022,2024,4,0.80,7.8%,1.9%,59.3%,69.3%,40.0%,57.4%,34.1%,65.5%,37.5%
6,Benjamin Mitchell [AUS],2,4,33.3%,1,1,0,100.0%,2012,2018,5,0.94,11.9%,5.0%,57.4%,69.0%,54.3%,62.7%,35.1%,33.3%,30.8%
6,Jacob Grills [AUS],4,2,66.7%,2,1,1,50.0%,2012,2017,2,1.53,9.7%,1.8%,62.8%,78.9%,69.0%,75.2%,38.0%,83.3%,31.3%
6,Matt Reid [AUS],2,4,33.3%,3,1,2,33.3%,2011,2013,2,0.82,9.2%,4.6%,62.6%,72.5%,50.8%,64.4%,29.3%,69.2%,11.1%
5,Tristan Schoolkate [AUS],0,5,0.0%,3,0,3,0.0%,2022,2026,4,0.79,11.4%,4.4%,66.2%,65.2%,44.9%,58.4%,32.9%,62.5%,31.3%
5,Yasutaka Uchiyama [JPN],4,1,80.0%,4,3,1,75.0%,2012,2026,3,0.78,6.7%,5.2%,62.7%,72.0%,53.7%,65.2%,27.2%,60.0%,30.8%
