Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Wimbledon R128,L vs Ruud,0.96,0.64,32.3,2.4,11.9%,62.7%,9.3%,61.1%,25.0%,26.1%
2021 San Diego R32,L vs Hurkacz,0.85,0.37,42.1,2.2,0.0%,61.1%,5.9%,52.9%,13.8%,24.0%
2021 Wimbledon R64,L vs Norrie,1.01,0.55,25.2,2.7,2.3%,48.8%,18.6%,48.8%,24.2%,31.3%
2021 Wimbledon R128,W vs Krajinovic,1.08,1.41,37.4,2.1,9.6%,80.8%,11.4%,59.1%,28.3%,49.1%
2021 Australian Open R64,L vs Dimitrov,1.00,0.54,29.9,2.4,6.8%,43.2%,7.0%,65.1%,22.2%,27.5%
2021 Australian Open R128,W vs Gombos,1.20,1.57,25.9,2.1,10.5%,77.2%,10.2%,57.1%,44.3%,39.3%
2020 Australian Open R64,L vs Thiem,1.16,0.75,51.6,4.4,5.7%,48.3%,11.4%,69.6%,23.3%,31.3%
2020 Australian Open R128,W vs Ramos,1.05,1.18,50.4,6.4,6.9%,59.7%,9.8%,72.1%,40.0%,37.5%
2019 Lexington CH F,L vs Sinner,0.80,0.82,60.7,2.2,12.0%,62.0%,11.9%,64.3%,25.5%,52.3%
2019 Newport Q2,W vs Rubin,1.55,2.40,26.9,2.1,-,73.3%,-,70.8%,43.3%,42.3%
2019 Seoul CH QF,L vs Wu,1.00,0.65,47.0,2.3,7.9%,44.7%,8.3%,66.7%,29.4%,28.6%
2019 Seoul CH R16,W vs Santillan,1.34,1.38,49.3,2.2,15.9%,68.2%,7.7%,64.1%,31.4%,38.7%
2019 Seoul CH R32,W vs Yang,1.20,1.09,70.3,2.5,4.5%,62.1%,11.5%,63.9%,39.6%,27.1%
2019 Nanchang CH R32,L vs Martin,0.95,0.68,53.2,2.2,0.0%,53.3%,10.0%,53.3%,37.9%,28.0%
2019 Anning CH QF,L vs Oliveira,0.93,0.86,80.0,5.2,4.1%,67.3%,13.3%,66.7%,30.8%,30.6%
2019 Anning CH R16,W vs Lopez Perez,1.24,1.43,54.6,2.0,11.1%,72.2%,9.4%,59.4%,39.3%,38.5%
2019 Anning CH R32,W vs Uchiyama,1.48,0.97,59.8,5.5,7.1%,60.7%,6.1%,73.5%,17.1%,27.0%
2019 Indian Wells R64,L vs Pella,1.05,0.74,65.7,2.3,3.4%,67.2%,13.2%,54.7%,25.6%,29.3%
2019 Indian Wells R128,W vs Gulbis,1.04,1.48,42.6,2.3,8.7%,76.1%,0.0%,67.5%,46.7%,31.7%
2019 Indian Wells CH QF,L vs Rublev,0.88,0.49,36.5,2.0,11.8%,55.9%,10.0%,56.7%,40.0%,8.3%
2024 (1 matches),,0.96,0.64,32.3,2.4,11.9%,62.7%,9.3%,61.1%,25.0%,26.1%
2021 (5 matches),,1.05,0.86,31.6,2.3,6.5%,63.8%,10.8%,56.8%,28.9%,36.5%
2020 (2 matches),,1.11,0.96,51.0,5.2,6.3%,53.5%,10.7%,70.7%,32.3%,34.7%
2019 (21 matches),,1.09,1.01,54.3,2.6,7.2%,61.5%,9.1%,64.0%,34.4%,35.0%
2018 (21 matches),,0.98,0.92,50.0,3.1,8.1%,62.3%,11.3%,66.4%,34.3%,33.1%
Career (77 matches),,1.03,0.95,51.3,2.8,7.6%,61.9%,10.2%,64.5%,33.1%,35.0%
