Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Wimbledon R128,L vs Ruud,25% (4/16),25% (1/4),1/3,38% (6/16),50% (3/6),0/1,0/0,4/4,0/0,1/1
2021 San Diego R32,L vs Hurkacz,0% (0/10),- (0/0),0/2,56% (5/9),60% (3/5),0/0,0/0,1/1,0/0,1/1
2021 Wimbledon R64,L vs Norrie,8% (1/12),100% (1/1),0/6,67% (8/12),13% (1/8),1/1,0/0,1/2,0/0,0/0
2021 Wimbledon R128,W vs Krajinovic,47% (8/17),63% (5/8),3/3,18% (3/17),0% (0/3),4/5,2/3,0/0,1/2,0/0
2021 Australian Open R64,L vs Dimitrov,14% (2/14),0% (0/2),0/4,46% (6/13),33% (2/6),0/0,0/0,2/2,0/0,1/1
2021 Australian Open R128,W vs Gombos,47% (8/17),75% (6/8),1/2,11% (2/18),0% (0/2),4/4,1/2,1/1,1/1,0/0
2020 Australian Open R64,L vs Thiem,17% (4/24),50% (2/4),0/7,43% (10/23),30% (3/10),1/1,0/0,2/2,0/0,1/1
2020 Australian Open R128,W vs Ramos,40% (10/25),70% (7/10),1/5,22% (5/23),0% (0/5),4/5,0/1,0/0,0/0,0/0
2019 Lexington CH F,L vs Sinner,29% (4/14),75% (3/4),1/3,27% (4/15),0% (0/4),2/3,1/1,2/3,0/0,1/2
2019 Newport Q2,W vs Rubin,56% (5/9),60% (3/5),0/1,20% (2/10),50% (1/2),3/3,2/3,0/0,1/2,0/0
2019 Seoul CH QF,L vs Wu,18% (2/11),50% (1/2),0/3,36% (4/11),25% (1/4),1/1,0/0,1/1,0/0,1/1
2019 Seoul CH R16,W vs Santillan,18% (2/11),100% (2/2),0/0,20% (2/10),100% (2/2),1/1,0/0,0/0,0/0,0/0
2019 Seoul CH R32,W vs Yang,25% (4/16),75% (3/4),1/2,29% (5/17),60% (3/5),2/3,1/1,2/2,1/1,0/0
2019 Nanchang CH R32,L vs Martin,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2019 Anning CH QF,L vs Oliveira,19% (3/16),33% (1/3),0/2,33% (5/15),40% (2/5),1/1,0/0,0/1,0/0,0/0
2019 Anning CH R16,W vs Lopez Perez,44% (4/9),75% (3/4),0/1,40% (4/10),75% (3/4),3/3,2/2,0/0,1/1,0/0
2019 Anning CH R32,W vs Uchiyama,7% (1/15),100% (1/1),0/2,33% (5/15),60% (3/5),1/1,1/1,0/0,1/1,0/0
2019 Indian Wells R64,L vs Pella,20% (3/15),100% (3/3),0/2,50% (7/14),71% (5/7),3/3,1/1,1/1,0/0,0/0
2019 Indian Wells R128,W vs Gulbis,29% (4/14),75% (3/4),0/0,20% (3/15),67% (2/3),3/3,2/2,1/2,1/1,0/0
2019 Indian Wells CH QF,L vs Rublev,0% (0/9),- (0/0),0/2,60% (6/10),50% (3/6),0/0,0/0,1/2,0/0,0/1
2024 (1 matches),,25.0%,25.0%,33.3%,37.5%,50.0%,0.0%,-,100.0%,-,100.0%
2021 (5 matches),,27.1%,63.2%,23.5%,34.8%,25.0%,90.0%,60.0%,83.3%,66.7%,100.0%
2020 (2 matches),,28.6%,64.3%,8.3%,32.6%,20.0%,83.3%,0.0%,100.0%,-,100.0%
2019 (21 matches),,27.2%,67.1%,17.3%,36.5%,40.4%,84.4%,85.7%,63.2%,88.9%,60.0%
2018 (21 matches),,24.6%,61.5%,12.2%,31.5%,32.9%,88.9%,87.5%,68.0%,88.9%,66.7%
Career (77 matches),,26.9%,61.5%,15.6%,33.0%,33.3%,83.3%,84.9%,74.7%,88.5%,71.1%
