Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R32 (ATP Houston)
2025,2,0,2,0.0%,0-5,0.0%,22-32,40.7%,0-2,0.0%,2,80.8%,3.8%,6.7%,4.2%,66.1%,71.6%,50.0%,64.2%,27.4%,46.3%,0.77,R32 (Queen's Club)
2024,6,3,3,50.0%,6-7,46.2%,61-64,48.8%,1-1,50.0%,6,78.3%,19.0%,10.2%,2.8%,63.4%,70.2%,51.0%,63.2%,35.4%,49.2%,0.96,QF (Newport)
2023,3,1,2,33.3%,2-4,33.3%,27-29,48.2%,0-0,-,3,83.9%,16.1%,10.3%,4.6%,55.2%,80.2%,53.8%,68.4%,34.4%,50.5%,1.09,R16 (Zhuhai)
2022,3,0,3,0.0%,0-7,0.0%,24-42,36.4%,0-0,-,3,66.7%,6.1%,9.9%,4.9%,63.1%,68.0%,45.3%,59.6%,33.8%,45.9%,0.84,R32 (2x)
2021,12,6,6,50.0%,16-18,47.1%,157-166,48.6%,1-4,20.0%,12,75.0%,23.3%,6.2%,3.1%,60.8%,68.6%,50.2%,61.4%,35.5%,48.7%,0.92,QF (Los Cabos)
2020,6,3,3,50.0%,9-10,47.4%,83-95,46.6%,2-2,50.0%,6,75.9%,18.4%,8.9%,3.2%,63.7%,67.8%,54.4%,62.9%,34.4%,48.4%,0.93,QF (Adelaide)
2019,6,3,3,50.0%,10-11,47.6%,103-99,51.0%,1-2,33.3%,6,81.0%,21.2%,9.3%,2.4%,56.8%,73.9%,52.2%,64.5%,37.1%,50.6%,1.05,R32 (2x)
2018,9,1,8,11.1%,7-19,26.9%,110-149,42.5%,2-1,66.7%,9,72.9%,11.0%,9.1%,3.9%,58.6%,69.8%,47.7%,60.7%,30.1%,46.2%,0.76,R16 (s Hertogenbosch)
2017,2,0,2,0.0%,1-5,16.7%,22-31,41.5%,0-0,-,2,65.4%,14.8%,15.4%,4.3%,60.5%,67.3%,42.2%,57.4%,37.8%,47.0%,0.89,R64 (Winston-Salem)
2015,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,66.7%,0.0%,5.1%,6.8%,66.1%,64.1%,50.0%,59.3%,30.4%,45.2%,0.75,R128 (Indian Wells Masters)
Career,51,17,34,33.3%,51-88,36.7%,615-719,46.1%,7-12,36.8%,50,75.6%,16.9%,8.7%,3.4%,60.5%,70.1%,50.2%,62.2%,34.2%,48.2%,0.91,
