Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 San Diego R32,L vs Hurkacz,8.8%,66.7%,18.5%,73.9%,11.3%,9.5%,6.7%,4.0%,0.0%,2.3%,25.0%,116,70
2019 Lexington CH F,L vs Sinner,0.0%,-,5.9%,72.7%,16.7%,0.0%,0.0%,11.4%,0.0%,2.0%,40.0%,28,24
2019 Indian Wells R64,L vs Pella,2.9%,100.0%,13.9%,66.7%,14.4%,17.8%,25.0%,2.6%,0.0%,0.3%,100.0%,37,36
2014 Napa CH R16,W vs Novikov,3.3%,66.7%,9.0%,56.3%,22.7%,28.6%,40.0%,4.2%,0.0%,2.4%,40.0%,-1,36
Career (4 matches),,3.5%,75.0%,11.3%,67.5%,16.1%,19.1%,21.2%,6.1%,0.0%,1.6%,40.0%,41,39
