Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,3,1,2,33.3%,3-4,42.9%,30-34,46.9%,0-0,-,0,,,,,,,,,,,,R16 (Bucharest 100K)
2008,11,6,5,54.5%,13-11,54.2%,109-102,51.7%,1-2,33.3%,0,,,,,,,,,,,,SF (Joue-Les-Tours 50K)
2007,4,3,1,75.0%,6-2,75.0%,43-34,55.8%,1-0,100.0%,0,,,,,,,,,,,,SF (Bordeaux 100K)
2006,9,5,4,55.6%,10-10,50.0%,94-99,48.7%,3-1,75.0%,0,,,,,,,,,,,,QF (2x)
2005,13,10,3,76.9%,20-6,76.9%,145-89,62.0%,3-1,75.0%,0,,,,,,,,,,,,W (Joue les Tours 50K)
2004,5,4,1,80.0%,8-4,66.7%,62-41,60.2%,0-0,-,0,,,,,,,,,,,,F (Bordeaux 75K)
2003,2,0,2,0.0%,2-4,33.3%,30-30,50.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2002,18,16,2,88.9%,33-5,86.8%,215-119,64.4%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2001,11,7,4,63.6%,17-8,68.0%,133-101,56.8%,0-2,0.0%,0,,,,,,,,,,,,F (Poiters 75K)
2000,31,20,11,64.5%,41-24,63.1%,315-275,53.4%,4-1,80.0%,0,,,,,,,,,,,,W (Bordeaux 75K)
1999,7,3,4,42.9%,6-6,50.0%,59-52,53.2%,0-0,-,0,,,,,,,,,,,,R16 (3x)
1998,35,23,12,65.7%,43-28,60.6%,351-277,55.9%,4-2,66.7%,0,,,,,,,,,,,,W (Dinan 10K)
1997,30,19,11,63.3%,37-22,62.7%,289-228,55.9%,2-3,40.0%,0,,,,,,,,,,,,W (2x)
1996,16,9,7,56.3%,18-12,60.0%,149-119,55.6%,1-1,50.0%,0,,,,,,,,,,,,F (St-Raphael 10K)
1995,7,5,2,71.4%,11-7,61.1%,89-72,55.3%,0-0,-,0,,,,,,,,,,,,F (ITF La Havre)
1994,2,1,1,50.0%,3-2,60.0%,26-20,56.5%,0-0,-,0,,,,,,,,,,,,R16 (ITF Le Havre)
Career,204,132,72,64.7%,271-155,63.6%,2139-1692,55.8%,20-14,58.8%,0,,,,,,,,,,,,
