Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2022,2022,Q1,1,0.82,0.0%,5.3%,72.0%,48.1%,28.6%,42.7%,46.8%,46.2%,57.1%
Iasi,2,Clay,6,4,2,66.7%,2,1,1,50.0%,2024,2025,QF,6,1.03,0.9%,2.3%,78.5%,54.9%,48.0%,53.4%,47.9%,52.1%,49.4%
Budapest,2,Clay,6,4,2,66.7%,3,2,1,66.7%,2023,2024,R16,6,1.11,0.0%,3.5%,72.3%,61.0%,44.9%,56.6%,48.1%,43.2%,43.7%
