Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),214,325,202,1560,192,1532,209,1476,,,57,1444,,
2025,264,274,310,1429,341,1358,266,1411,,,57,1513
2024,644,59,447,1263,439,1231,379,1255,253,1234,77,1108
2023,353,179,354,1311,336,1284,335,1279,,,,
2022,356,150,362,1178,354,1187,342,1169,252,1222,,
2021,269,262,,,,,,,,,,
2020,546,70,,,,,,,,,610,81
2019,591,53,,,,,,,,,778,41
2018,696,14,,,,,,,,,,
2017,1073,7,,,,,,,,,1187,8
2016,,,,,,,,,,,984,16
