Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 W25 Lima F,W vs Herdzelas,27,27,1.0,13.4%,13.4%,27,24,1.1,14.2%,12.6%,7.9%,6.3%,0.9,19.4%,20.9%
Career (1 matches),,27,27,1.0,13.4%,13.4%,27,24,1.1,14.2%,12.6%,7.9%,6.3%,0.9,19.4%,20.9%
