Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Naiman R16,L vs Feng,0.93,0.59,38.7,2.2,-,44.8%,-,44.8%,36.4%,33.3%
2019 W25 Karuizawa R32,L vs Hondo,0.82,0.78,58.0,3.0,-,49.0%,-,37.0%,49.0%,59.2%
2019 W60 Kurume R16,L vs Marino,0.82,0.59,36.2,2.0,-,57.6%,-,54.8%,31.0%,32.1%
2019 W60 Fukuoka R32,L vs Liang,1.01,0.87,72.5,4.4,0.0%,47.5%,0.0%,56.4%,39.3%,44.4%
2019 Anning R16,L vs Cadantu Ignatik,0.92,0.70,47.7,4.4,0.0%,50.0%,0.0%,46.4%,41.9%,36.7%
2019 Anning R32,W vs Doroshina,1.14,1.85,34.8,2.1,0.0%,72.4%,3.8%,65.4%,53.3%,46.4%
2019 Anning Q2,W vs Bai,1.14,1.49,47.6,2.1,0.0%,70.0%,0.0%,55.2%,50.0%,47.6%
2019 Anning Q1,W vs Hontama,0.92,1.87,39.2,2.3,0.0%,73.7%,0.0%,66.7%,55.2%,66.7%
2019 W25 Osaka R32,L vs Han,0.87,0.70,48.8,2.7,0.0%,56.7%,0.0%,39.3%,45.9%,37.1%
2019 W25 Canberra SF,L vs Hon,1.04,0.63,46.9,2.2,0.0%,48.6%,0.0%,47.1%,33.3%,30.0%
2019 W25 Canberra QF,W vs Hozumi,0.92,1.12,76.7,4.8,0.0%,64.2%,0.0%,64.7%,47.8%,38.6%
2019 W25 Canberra R16,W vs Mihalikova,1.09,1.72,46.9,2.5,0.0%,69.2%,0.0%,70.8%,38.7%,56.7%
2019 W25 Canberra R32,W vs Da Silva Fick,0.97,1.25,65.4,2.3,0.0%,57.9%,0.0%,65.7%,53.5%,45.2%
2019 W25 Kofu QF,L vs Lu,0.97,0.88,78.2,2.9,1.8%,47.3%,1.9%,57.7%,41.7%,44.4%
2019 W25 Kofu Q2,W vs Gleason,1.17,1.43,52.9,2.9,-,46.9%,-,64.3%,48.0%,62.5%
2019 W25 Nishi Tama R32,L vs Kobori,0.90,0.70,52.9,3.0,-,44.8%,-,40.7%,39.1%,50.0%
2019 W25 Osaka R16,L vs Lu,0.94,0.50,42.7,2.9,-,56.0%,-,50.0%,20.8%,30.0%
2019 W60 Kyoto QF,L vs Zhang,0.83,0.81,54.9,4.0,0.0%,48.9%,0.0%,50.0%,45.7%,53.3%
2019 W60 Kyoto R16,W vs Kaji,0.96,2.55,33.8,2.1,4.8%,76.2%,0.0%,85.0%,53.3%,50.0%
2019 W60 Kyoto R32,W vs Shimizu,1.07,1.47,50.2,2.2,3.2%,58.1%,3.2%,67.7%,43.3%,58.6%
2019 (23 matches),,0.99,0.99,55.9,2.6,0.5%,54.5%,0.6%,54.0%,45.2%,46.8%
2018 (9 matches),,0.99,0.81,58.6,2.5,0.0%,47.8%,0.7%,48.5%,43.8%,40.3%
2017 (48 matches),,1.02,1.14,55.5,2.8,0.2%,56.7%,0.1%,54.8%,48.4%,49.8%
2016 (19 matches),,0.96,0.89,52.3,2.4,0.2%,55.8%,0.2%,47.4%,43.9%,44.7%
2015 (3 matches),,1.00,0.85,60.5,2.4,0.0%,47.2%,1.0%,52.0%,42.9%,42.7%
Career (125 matches),,1.00,1.02,55.1,2.7,0.3%,54.8%,0.4%,52.7%,46.6%,47.6%
