Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2015,2018,Q2,2,0.95,0.0%,4.4%,70.4%,53.6%,40.4%,49.7%,47.8%,50.0%,64.7%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2018,2018,Q1,0,,,,,,,,,,
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2018,2018,Q1,0,,,,,,,,,,
US Open,2,Hard,2,0,2,0.0%,1,1,0,100.0%,2014,2016,Q1,1,0.94,2.9%,6.9%,53.9%,72.7%,31.9%,53.9%,43.5%,50.0%,30.8%
Osaka,4,Hard,8,3,5,37.5%,3,0,3,0.0%,2012,2019,R32,8,0.90,0.3%,3.9%,68.1%,56.4%,39.6%,51.0%,44.2%,53.7%,58.6%
Hiroshima,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2018,2019,Q2,3,0.80,0.0%,3.1%,72.6%,52.4%,33.9%,47.3%,42.3%,33.3%,54.2%
Tokyo,4,Hard,4,0,4,0.0%,1,0,1,0.0%,2013,2018,Q2,4,0.85,0.0%,4.2%,63.3%,57.4%,45.5%,53.0%,39.9%,50.0%,34.1%
Zhengzhou,2,Hard,3,1,2,33.3%,0,0,0,-,2017,2018,R16,3,0.88,0.0%,2.5%,67.7%,49.3%,45.3%,48.0%,45.7%,34.6%,35.3%
Hong Kong,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2014,2017,Q2,3,0.93,0.4%,4.1%,68.5%,52.5%,39.3%,48.3%,48.3%,48.8%,56.7%
