Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Naiman R16,L vs Feng,22% (2/9),100% (1/1),0/0,0/0,40% (4/10),1/3,0/1,- (0/0),- (0/0)
2019 W25 Karuizawa R32,L vs Hondo,43% (6/14),70% (7/10),1/1,0/0,50% (8/16),0/3,0/1,- (0/0),- (0/0)
2019 W60 Kurume R16,L vs Marino,42% (5/12),33% (1/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 W60 Fukuoka R32,L vs Liang,57% (8/14),50% (5/10),1/2,0/0,50% (8/16),4/6,2/3,83% (5/6),33% (2/6)
2019 Anning R16,L vs Cadantu Ignatik,56% (5/9),60% (3/5),1/1,0/0,14% (1/7),2/4,1/2,- (0/0),- (0/0)
2019 Anning R32,W vs Doroshina,57% (8/14),50% (4/8),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Anning Q2,W vs Bai,50% (8/16),29% (4/14),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Anning Q1,W vs Hontama,100% (6/6),75% (6/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Osaka R32,L vs Han,67% (4/6),43% (3/7),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2019 W25 Canberra SF,L vs Hon,24% (4/17),100% (2/2),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Canberra QF,W vs Hozumi,63% (12/19),33% (4/12),2/3,1/2,83% (10/12),0/1,0/0,- (0/0),- (0/0)
2019 W25 Canberra R16,W vs Mihalikova,62% (8/13),67% (4/6),2/4,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Canberra R32,W vs Da Silva Fick,53% (8/15),38% (5/13),2/5,1/3,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Kofu QF,L vs Lu,53% (8/15),38% (5/13),1/1,0/0,71% (15/21),1/3,0/1,- (0/0),- (0/0)
2019 W25 Kofu Q2,W vs Gleason,54% (7/13),83% (5/6),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Nishi Tama R32,L vs Kobori,67% (4/6),21% (3/14),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2019 W25 Osaka R16,L vs Lu,40% (4/10),100% (1/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 W60 Kyoto QF,L vs Zhang,40% (6/15),67% (6/9),1/2,0/0,22% (2/9),1/3,0/1,- (0/0),- (0/0)
2019 W60 Kyoto R16,W vs Kaji,89% (8/9),50% (4/8),2/5,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W60 Kyoto R32,W vs Shimizu,70% (7/10),56% (5/9),2/2,1/1,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2019 (23 matches),,52.2%,51.3%,61.4%,52.4%,49.2%,30.8%,20.0%,83.3%,33.3%
2018 (9 matches),,43.8%,41.2%,33.3%,100.0%,43.2%,34.8%,0.0%,59.1%,36.4%
2017 (48 matches),,53.9%,51.8%,52.2%,54.2%,55.1%,51.2%,55.6%,66.7%,51.6%
2016 (19 matches),,49.0%,41.7%,54.2%,62.5%,42.5%,43.1%,51.7%,52.9%,27.8%
2015 (3 matches),,68.2%,50.0%,66.7%,50.0%,61.0%,28.6%,0.0%,-,-
Career (125 matches),,53.1%,49.5%,54.0%,53.7%,48.9%,43.3%,40.6%,61.9%,45.5%
