Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Fabrice Santoro [FRA],3,9,25.0%,4,1,3,25.0%,1997,2007,11,0.97,3.7%,1.7%,56.5%,66.3%,45.8%,57.4%,41.2%,55.0%,34.4%
10,Dominik Hrbaty [SVK],7,3,70.0%,1,1,0,100.0%,1999,2007,10,1.22,8.9%,1.9%,55.4%,77.8%,50.9%,65.8%,41.6%,57.7%,41.9%
9,Tommy Haas [GER],5,4,55.6%,0,0,0,-,1999,2007,9,1.03,8.4%,3.3%,52.2%,74.3%,50.6%,63.0%,38.1%,70.7%,44.3%
9,Marat Safin [RUS],2,7,22.2%,7,2,5,28.6%,1999,2007,7,0.90,3.8%,3.0%,53.1%,74.0%,47.8%,61.7%,34.4%,52.1%,36.0%
9,Arnaud Clement [FRA],4,5,44.4%,5,1,4,20.0%,1998,2007,9,1.05,8.7%,2.1%,48.0%,71.6%,53.2%,62.0%,39.9%,61.9%,33.3%
9,Xavier Malisse [BEL],9,0,100.0%,4,3,1,75.0%,1998,2006,8,1.25,5.0%,2.4%,53.2%,73.6%,56.3%,65.5%,43.0%,68.4%,44.4%
9,Andy Roddick [USA],1,8,11.1%,5,0,5,0.0%,2002,2006,8,0.77,7.7%,2.5%,52.9%,71.4%,51.2%,61.9%,29.4%,61.5%,21.4%
9,Nicolas Lapentti [ECU],8,1,88.9%,3,3,0,100.0%,1998,2005,9,1.29,7.5%,1.5%,58.4%,72.5%,55.5%,65.4%,44.7%,65.9%,50.7%
9,Lleyton Hewitt [AUS],3,6,33.3%,1,1,0,100.0%,1999,2003,7,0.93,6.5%,2.6%,51.1%,68.5%,52.5%,60.7%,36.4%,52.2%,29.8%
8,Nicolas Kiefer [GER],4,4,50.0%,5,3,2,60.0%,1999,2009,7,1.08,8.0%,1.4%,54.3%,70.1%,55.2%,63.3%,39.5%,54.9%,38.1%
8,Tommy Robredo [ESP],2,6,25.0%,3,2,1,66.7%,2001,2007,8,0.93,4.6%,1.6%,57.5%,69.2%,47.7%,60.1%,37.0%,55.2%,47.8%
7,Stefan Koubek [AUT],5,2,71.4%,2,0,2,0.0%,1999,2007,6,1.02,4.3%,3.0%,49.9%,64.4%,52.4%,58.4%,42.6%,60.7%,40.3%
7,Mark Philippoussis [AUS],3,4,42.9%,3,0,3,0.0%,1999,2006,6,1.13,8.0%,1.6%,56.8%,74.6%,59.1%,67.9%,36.3%,50.0%,42.5%
7,Andre Agassi [USA],3,4,42.9%,0,0,0,-,1998,2005,7,0.85,10.8%,1.8%,53.3%,73.8%,45.0%,60.3%,33.9%,68.7%,47.1%
7,Tim Henman [GBR],3,4,42.9%,3,2,1,66.7%,1999,2003,7,0.92,4.9%,1.9%,57.4%,67.2%,47.9%,59.0%,37.7%,53.6%,38.7%
