Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2005 Roland Garros R16,L vs Nadal,6.2,5.4,7.0,55.3%,36.2%,43.2%,38.6%,54.9%,13.6%,15.0,5.0,-17.5,-8.0
2004 Wimbledon SF,L vs Federer,4.0,4.2,3.7,51.4%,32.7%,34.8%,38.5%,60.8%,17.7%,-6.5,-3.9,6.5,7.4
2004 Queens Club F,L vs Roddick,3.7,4.3,3.0,47.7%,36.7%,77.8%,50.0%,57.4%,36.1%,8.5,8.0,4.5,9.2
2003 St Petersburg QF,L vs Corretja,4.4,3.9,4.9,50.5%,45.7%,63.2%,40.0%,46.7%,11.6%,14.0,9.5,-0.5,-0.3
2003 Wimbledon SF,L vs Philippoussis,2.9,3.8,2.0,40.6%,48.6%,100.0%,66.7%,56.4%,15.3%,14.0,15.9,3.5,6.4
2002 Madrid SF,L vs Agassi,4.1,4.2,4.1,52.5%,30.0%,40.0%,35.3%,49.2%,48.1%,1.5,1.3,-4.0,-6.0
2002 Roland Garros R64,W vs Blake,4.1,4.2,4.0,52.1%,51.4%,66.7%,50.0%,56.2%,21.7%,22.0,9.3,5.5,3.7
2002 Monte Carlo SF,L vs Ferrero,4.6,4.4,4.8,45.3%,42.1%,53.8%,57.1%,44.7%,14.8%,4.0,4.0,-6.0,-5.3
2001 Davis Cup World Group F RR,L vs Hewitt,5.0,5.8,4.2,45.8%,40.5%,36.8%,46.2%,50.1%,26.5%,9.5,5.6,-5.5,-4.0
2001 Masters Cup F,L vs Hewitt,4.2,4.2,4.2,42.0%,43.9%,68.8%,29.4%,53.8%,20.5%,1.5,1.0,-9.0,-8.7
2001 Masters Cup SF,W vs Kafelnikov,3.9,4.7,3.2,61.8%,59.1%,45.5%,54.5%,48.4%,17.5%,-0.5,-0.6,6.5,8.2
2001 Paris F,W vs Kafelnikov,3.7,3.7,3.7,55.7%,46.8%,51.7%,55.6%,54.8%,33.5%,16.0,9.6,6.5,6.2
2001 Paris SF,W vs Haas,4.3,4.0,4.5,53.4%,65.2%,66.7%,61.5%,59.9%,33.3%,2.5,2.1,-2.0,-3.5
2001 Roland Garros SF,L vs Corretja,5.3,5.3,5.3,53.2%,33.3%,50.0%,46.7%,52.2%,11.8%,-5.0,-2.1,-8.0,-4.1
2001 Monte Carlo SF,L vs Arazi,7.3,7.5,7.0,48.7%,31.3%,38.9%,58.3%,44.3%,5.8%,1.0,0.6,-5.0,-2.4
2001 Australian Open SF,L vs Clement,5.5,5.6,5.4,48.9%,49.1%,50.0%,55.2%,47.6%,19.1%,27.0,7.1,3.0,0.9
2000 Stuttgart SF,L vs Ferreira,3.5,3.7,3.3,45.7%,30.8%,33.3%,25.0%,55.3%,25.0%,-10.0,-12.5,-0.5,-1.0
1999 Miami F,L vs Krajicek,3.7,5.0,2.4,44.8%,40.0%,44.4%,60.0%,45.2%,16.5%,16.0,11.2,11.5,7.8
1999 Miami SF,W vs Clavet,5.6,5.1,6.1,60.8%,54.3%,50.0%,54.5%,51.2%,17.6%,14.0,8.7,-1.0,-0.8
Career (19 matches),,4.6,4.7,4.4,49.9%,42.7%,50.4%,49.0%,51.5%,19.8%,7.6,4.6,-0.6,-0.5
