Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2005 Roland Garros R16,L vs Nadal,33,48,0.7,16.0%,23.3%,31,46,0.7,15.5%,23.0%,13.0%,2.5%,1.3,15.5%,11.7%
2004 Wimbledon SF,L vs Federer,21,26,0.8,10.8%,13.3%,18,24,0.8,9.9%,13.3%,7.7%,2.2%,1.4,23.1%,16.4%
2004 Queen's Club F,L vs Roddick,21,24,0.9,15.6%,17.8%,17,22,0.8,14.8%,19.1%,7.8%,5.2%,1.9,19.3%,10.4%
2003 St. Petersburg QF,L vs Corretja,41,27,1.5,22.3%,14.7%,34,23,1.5,20.4%,13.8%,15.0%,5.4%,1.2,16.3%,13.6%
2003 Wimbledon SF,L vs Philippoussis,22,15,1.5,13.4%,9.1%,16,13,1.2,11.3%,9.2%,9.2%,2.1%,1.5,19.5%,13.4%
2002 Madrid Masters SF,L vs Agassi,36,31,1.2,22.8%,19.6%,18,31,0.6,13.4%,23.1%,10.4%,3.0%,1.2,14.6%,12.0%
2002 Roland Garros R64,W vs Blake,37,42,0.9,15.4%,17.5%,34,38,0.9,15.0%,16.7%,10.1%,4.8%,0.7,13.3%,20.0%
2002 Monte Carlo Masters SF,L vs Ferrero,20,24,0.8,15.5%,18.6%,18,24,0.8,14.3%,19.0%,10.3%,4.0%,0.9,13.2%,15.5%
2001 Davis Cup RR,L vs Hewitt,25,28,0.9,13.7%,15.3%,21,27,0.8,12.4%,15.9%,8.2%,2.4%,1.2,16.9%,13.7%
2001 Masters Cup F,L vs Hewitt,31,45,0.7,19.1%,27.8%,27,42,0.6,17.9%,27.8%,12.6%,5.3%,0.5,7.4%,15.4%
2001 Masters Cup SF,W vs Kafelnikov,20,22,0.9,17.9%,19.6%,15,19,0.8,16.0%,20.2%,11.7%,4.3%,0.4,10.7%,29.5%
2001 Paris Masters F,W vs Kafelnikov,48,24,2.0,19.0%,9.5%,35,22,1.6,15.6%,9.8%,9.3%,4.4%,0.9,14.3%,15.1%
2001 Paris Masters SF,W vs Haas,22,18,1.2,18.2%,14.9%,12,18,0.7,11.4%,17.1%,6.7%,4.8%,0.5,13.2%,28.1%
2001 Roland Garros SF,L vs Corretja,32,46,0.7,15.8%,22.7%,29,46,0.6,15.0%,23.8%,10.9%,3.6%,1.0,16.7%,17.2%
2001 Monte Carlo Masters SF,L vs Arazi,17,35,0.5,13.6%,28.0%,17,35,0.5,13.8%,28.5%,8.1%,5.7%,1.0,8.8%,8.8%
2001 Australian Open SF,L vs Clement,68,68,1.0,19.4%,19.4%,48,63,0.8,15.4%,20.2%,11.9%,3.5%,0.6,10.6%,17.7%
2000 Stuttgart Masters SF,L vs Ferreira,7,26,0.3,6.2%,23.0%,3,20,0.2,3.1%,20.6%,2.1%,1.0%,0.8,18.6%,22.1%
1999 Miami Masters F,L vs Krajicek,26,27,1.0,10.9%,11.3%,24,24,1.0,11.8%,11.8%,7.4%,4.4%,1.8,24.4%,13.4%
1999 Miami Masters SF,W vs Clavet,18,22,0.8,13.6%,16.7%,14,22,0.6,11.5%,18.0%,8.2%,2.5%,0.4,9.8%,22.0%
Career (19 matches),,545,598,0.9,16.0%,17.6%,431,559,0.8,14.0%,18.1%,9.8%,3.8%,0.9,15.2%,16.3%
