Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,36,25,11,69.4%,15,10,5,66.7%,1999,2010,SF,36,1.16,6.8%,2.2%,55.0%,73.7%,51.2%,63.6%,42.4%,58.5%,44.4%
Roland Garros,11,Clay,30,19,11,63.3%,11,6,5,54.5%,1997,2007,SF,30,1.05,4.2%,1.3%,56.8%,66.0%,50.4%,59.2%,42.8%,63.1%,38.1%
Wimbledon,10,Grass,35,25,10,71.4%,19,13,6,68.4%,1998,2008,SF,35,1.14,9.1%,2.2%,58.8%,75.5%,54.1%,66.7%,38.0%,65.4%,40.8%
US Open,11,Hard,20,9,11,45.0%,13,3,10,23.1%,1998,2008,R32,20,1.08,8.4%,2.5%,51.5%,76.5%,53.2%,65.2%,37.5%,65.4%,39.7%
Olympics,1,,4,3,1,75.0%,2,1,1,50.0%,2004,2004,QF,0,,,,,,,,,,
Davis Cup,8,,25,16,9,64.0%,14,9,5,64.3%,1999,2007,,0,,,,,,,,,,
Lyon,12,Hard,25,14,11,56.0%,13,7,6,53.8%,1997,2009,W,25,1.11,9.0%,3.1%,55.9%,76.6%,50.5%,65.1%,38.6%,68.5%,43.5%
Miami Masters,10,Hard,25,15,10,60.0%,7,4,3,57.1%,1999,2008,F,25,1.09,5.6%,1.4%,56.8%,69.7%,56.1%,63.8%,39.4%,59.5%,49.7%
Indian Wells Masters,10,Hard,20,10,10,50.0%,9,2,7,22.2%,2000,2010,R16,20,1.05,5.6%,2.5%,53.4%,73.2%,50.6%,62.7%,39.4%,60.2%,45.7%
Paris Masters,10,Hard,17,8,9,47.1%,11,4,7,36.4%,1998,2009,W,17,1.08,9.3%,2.5%,54.9%,73.7%,53.8%,64.7%,38.0%,60.2%,43.0%
Queen's Club,9,Grass,24,15,9,62.5%,13,6,7,46.2%,1998,2009,F,24,1.16,7.6%,2.2%,58.5%,74.1%,52.7%,65.2%,40.5%,66.9%,42.0%
Marseille,8,Hard,22,14,8,63.6%,6,4,2,66.7%,1997,2008,F,22,1.12,7.4%,2.1%,53.0%,74.1%,52.7%,64.0%,40.2%,52.9%,45.0%
