Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,307,173,134,56.4%,459-349,56.8%,4120-3695,52.7%,66-56,54.1%,294,78.8%,26.1%,7.2%,2.3%,54.3%,72.8%,52.3%,63.4%,39.0%,51.2%,1.07
Clay,151,88,63,58.3%,224-178,55.7%,1996-1853,51.9%,31-21,59.6%,138,73.6%,30.2%,4.5%,1.3%,57.4%,67.3%,51.1%,60.4%,41.6%,50.9%,1.05
Grass,75,49,26,65.3%,136-77,63.8%,1137-956,54.3%,24-14,63.2%,73,83.7%,25.1%,8.3%,2.4%,58.0%,74.8%,53.3%,65.8%,38.8%,52.1%,1.13
Carpet,57,32,25,56.1%,89-65,57.8%,809-717,53.0%,18-13,58.1%,49,82.7%,23.5%,9.1%,2.8%,55.9%,75.7%,52.5%,65.4%,37.9%,51.6%,1.10
Grand Slams,121,78,43,64.5%,270-175,60.7%,2287-1960,53.8%,32-26,55.2%,121,79.5%,28.0%,7.1%,2.0%,55.9%,72.7%,52.2%,63.7%,40.4%,51.9%,1.11
Masters,160,86,74,53.8%,208-168,55.3%,1898-1741,52.2%,26-27,49.1%,157,77.8%,26.4%,6.8%,1.8%,55.2%,71.0%,52.6%,62.8%,39.4%,50.9%,1.06
Other Tours,279,159,120,57.0%,372-281,57.0%,3368-3037,52.6%,71-46,60.7%,271,78.4%,26.2%,6.7%,2.3%,55.9%,72.0%,51.8%,63.1%,39.1%,51.0%,1.06
Best of 5,146,93,53,63.7%,320-219,59.4%,2746-2408,53.3%,41-32,56.2%,124,79.4%,27.7%,7.0%,2.0%,56.0%,72.6%,52.2%,63.6%,40.2%,51.8%,1.11
Best of 3,444,249,195,56.1%,588-450,56.6%,5316-4813,52.5%,98-72,57.6%,430,78.3%,26.3%,6.8%,2.1%,55.6%,71.7%,52.1%,63.0%,39.2%,51.0%,1.06
Finals,13,4,9,30.8%,11-21,34.4%,143-179,44.4%,3-5,37.5%,13,72.6%,16.6%,6.5%,1.7%,59.1%,67.5%,49.4%,60.1%,33.5%,47.3%,0.84
Semi-finals,35,13,22,37.1%,37-50,42.5%,416-441,48.5%,7-8,46.7%,34,74.4%,22.6%,6.3%,2.2%,56.4%,69.5%,49.8%,60.9%,37.2%,49.2%,0.95
Quarter-finals,63,34,29,54.0%,87-73,54.4%,813-745,52.2%,15-13,53.6%,61,78.0%,26.8%,7.0%,2.0%,55.3%,71.5%,51.7%,62.7%,38.8%,50.8%,1.04
vs Righties,520,297,223,57.1%,800-599,57.2%,7147-6438,52.6%,127-96,57.0%,489,78.4%,26.8%,6.8%,2.1%,55.5%,72.0%,51.9%,63.0%,39.5%,51.2%,1.07
vs Lefties,69,44,25,63.8%,106-70,60.2%,903-781,53.6%,12-8,60.0%,64,80.2%,26.1%,6.9%,1.9%,57.5%,72.0%,54.5%,64.6%,39.3%,51.7%,1.11
vs Top 10,79,16,63,20.3%,68-148,31.5%,933-1162,44.5%,14-24,36.8%,73,73.1%,16.9%,6.8%,2.4%,56.0%,69.6%,47.9%,60.1%,34.1%,47.4%,0.85
