Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Indian Wells R128,L vs Stephens,65.9%,57.4%,1.2%,1/0,1.88,2.0%,63.5%,51.5%,1.9%,1.86,2.9%,87.5%,66.7%,0.0%,1.92,0.0%
2014 Bastad SF,W vs Cepelova,82.8%,64.6%,1.7%,1/0,2.74,2.1%,81.1%,66.7%,2.7%,2.64,3.1%,90.0%,61.1%,0.0%,2.95,0.0%
Career (2 matches),,72.9%,60.8%,1.4%,100.0%,2.29,2.0%,70.8%,58.7%,2.2%,2.24,3.0%,88.6%,64.1%,0.0%,2.41,0.0%
