Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,7,2,5,28.6%,7-11,38.9%,69-84,45.1%,0-0,-,6,48.8%,34.1%,0.4%,8.2%,67.0%,58.2%,47.1%,54.5%,41.2%,47.8%,0.91,
2014,32,15,17,46.9%,35-41,46.1%,340-350,49.3%,2-5,28.6%,29,-,-,1.0%,7.1%,64.8%,57.9%,41.6%,52.2%,47.2%,49.7%,0.99,F (Bastad)
2013,36,15,21,41.7%,34-48,41.5%,341-385,47.0%,1-5,16.7%,30,-,-,1.3%,7.1%,61.2%,58.3%,44.1%,52.8%,45.7%,49.2%,0.97,SF (2x)
2012,50,24,26,48.0%,56-59,48.7%,509-516,49.7%,4-4,50.0%,48,-,-,0.8%,7.9%,61.9%,58.2%,44.0%,52.8%,46.5%,49.6%,0.99,QF (4x)
2011,39,20,19,51.3%,45-49,47.9%,448-460,49.3%,6-3,66.7%,36,-,-,1.3%,5.9%,64.1%,59.9%,41.4%,53.3%,45.7%,49.4%,0.98,W (Guangzhou)
2010,16,7,9,43.8%,16-21,43.2%,168-178,48.6%,0-3,0.0%,13,-,-,0.5%,7.0%,65.3%,58.5%,44.6%,53.7%,43.5%,48.7%,0.94,QF (Kuala Lumpur)
2009,12,4,8,33.3%,11-19,36.7%,121-161,42.9%,4-2,66.7%,12,-,-,1.7%,4.4%,66.2%,58.9%,42.5%,53.4%,39.7%,46.6%,0.85,R16 (3x)
2008,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-1,0.0%,2,-,-,1.8%,4.5%,61.3%,55.9%,27.9%,45.0%,37.5%,41.0%,0.68,R64 (2x)
2005,4,2,2,50.0%,4-5,44.4%,36-36,50.0%,0-0,-,0,,,,,,,,,,,,
2004,2,0,2,0.0%,1-4,20.0%,18-27,40.0%,0-0,-,0,,,,,,,,,,,,
2003,7,4,3,57.1%,8-7,53.3%,68-73,48.2%,2-1,66.7%,0,,,,,,,,,,,,R16 (Gold Coast)
2002,3,3,0,100.0%,6-0,100.0%,36-11,76.6%,0-0,-,0,,,,,,,,,,,,
Career,210,96,114,45.7%,223-268,45.4%,2164-2306,48.4%,19-24,44.2%,176,48.8%,34.1%,1.1%,6.8%,63.5%,58.6%,43.0%,52.9%,45.3%,49.1%,0.96,
