Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2014 Wimbledon R64,L vs Williams,91.7,93.6,3.8,,,103,87,86.0,7.4,,,98,74
2013 US Open R64,L vs Wozniacki,94.7,,,,,108,,,,,,,78
2013 Wimbledon R128,L vs Vinci,94.8,,,,,106,,,,,,,74
2013 Roland Garros R128,L vs Johansson,89.3,,,,,106,,,,,,,70
2012 US Open R128,L vs Kirilenko,95.9,,,,,106,,,,,,,78
2011 US Open R32,L vs Schiavone,91.1,97.6,6.0,,,105,77,78.6,4.9,,,87,66
2011 US Open R64,W vs Barthel,91.9,100.6,3.0,,,106,90,79.2,6.2,,,96,70
2011 Roland Garros R64,L vs Kirilenko,90.4,93.5,4.2,,,99,80,82.9,5.0,,,92,76
2011 Australian Open R32,L vs Azarenka,87.4,89.4,5.2,,,97,77,82.4,5.5,,,92,72
Career (9 matches),,91.6,95.8,4.7,,,108,77,80.5,5.6,,,98,66
