Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 Cincinnati R64,L vs Pennetta,1.01,0.82,64.6,4.1,-,54.5%,-,48.7%,42.2%,35.7%
2014 Bastad F,L vs Barthel,0.93,0.76,59.0,2.0,0.0%,58.5%,0.0%,55.3%,31.6%,38.9%
2014 Bastad SF,W vs Cepelova,1.08,1.62,41.4,2.3,-,69.0%,-,57.1%,50.0%,60.7%
2014 Bastad QF,W vs Arruabarrena,1.01,1.26,60.9,2.5,7.1%,59.5%,2.6%,57.9%,53.7%,48.6%
2014 Bastad R16,W vs Siegemund,1.08,0.98,86.2,18.1,2.1%,48.9%,0.0%,39.5%,48.5%,52.2%
2014 Bastad R32,W vs Duque Marino,1.22,1.52,52.7,2.4,0.0%,55.6%,0.0%,54.3%,48.3%,65.4%
2014 Bad Gastein QF,L vs Errani,0.92,0.77,56.3,4.4,0.0%,45.0%,0.0%,52.6%,47.1%,38.7%
2014 Bad Gastein R16,W vs Meusburger,1.05,1.19,66.4,4.4,2.1%,48.9%,0.0%,51.1%,51.9%,60.8%
2014 Bad Gastein R32,W vs Duque Marino,1.11,1.84,36.9,2.0,0.0%,50.0%,4.8%,76.2%,63.0%,62.5%
2014 Wimbledon R64,L vs Williams,0.86,0.35,30.6,2.1,-,52.4%,-,26.3%,35.0%,11.8%
2014 Wimbledon R64,L vs Williams,0.86,0.35,30.6,2.1,0.0%,52.4%,0.0%,26.3%,35.0%,11.8%
2014 Wimbledon R128,W vs Mchale,1.23,1.54,48.5,2.8,-,59.3%,-,65.4%,44.4%,50.0%
2014 Wimbledon R128,W vs Mchale,1.16,1.53,48.4,2.8,0.0%,59.3%,0.0%,66.7%,42.9%,55.6%
2014 Roland Garros R128,L vs Soler Espinosa,0.85,0.68,36.6,2.2,-,33.3%,-,58.3%,41.9%,45.2%
2014 Roland Garros R128,L vs Soler Espinosa,0.85,0.67,36.7,2.2,0.0%,33.3%,2.8%,58.3%,43.3%,43.3%
2014 Rome R64,L vs Errani,0.89,0.75,51.5,3.4,3.0%,54.5%,0.0%,48.3%,48.8%,32.5%
2014 Marrakech R32,L vs Cabeza Candela,0.89,0.82,59.9,2.1,0.0%,35.9%,0.0%,45.7%,51.4%,58.1%
2014 Bogota SF,L vs Jankovic,1.11,0.72,57.1,2.2,0.0%,40.5%,5.4%,51.4%,42.9%,26.9%
2014 Bogota QF,W vs Dominguez Lino,1.02,1.73,36.1,2.2,0.0%,57.1%,0.0%,70.0%,48.1%,76.9%
2014 Bogota R16,W vs Panova,1.11,1.57,39.0,2.0,0.0%,55.6%,0.0%,56.0%,74.2%,50.0%
2014 (30 matches),,1.00,1.00,53.9,2.8,0.8%,50.2%,0.7%,52.4%,48.1%,49.9%
2013 (38 matches),,0.99,0.94,55.9,2.7,0.9%,53.7%,0.9%,51.4%,46.1%,43.8%
2012 (37 matches),,0.98,0.95,53.4,2.8,0.3%,53.1%,0.3%,51.8%,43.1%,48.6%
2011 (11 matches),,1.04,1.09,55.1,2.9,0.7%,58.3%,0.3%,53.4%,44.9%,48.3%
Career (116 matches),,0.99,0.97,54.5,2.8,0.7%,53.0%,0.6%,52.0%,45.5%,47.4%
