Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 BJK Cup Qualifiers RR,L vs Rybakina,63.2%,37.5%,7.9%,1/2,2.33,0.0%,43.8%,42.9%,6.3%,2.24,0.0%,77.3%,35.3%,9.1%,2.43,0.0%
Last 52 Weeks (1 matches),,63.2%,37.5%,7.9%,33.3%,2.33,0.0%,43.8%,42.9%,6.3%,2.24,0.0%,77.3%,35.3%,9.1%,2.43,0.0%
Career (1 matches),,63.2%,37.5%,7.9%,33.3%,2.33,0.0%,43.8%,42.9%,6.3%,2.24,0.0%,77.3%,35.3%,9.1%,2.43,0.0%
