Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Fed Cup,4,,4,3,1,75.0%,1,0,1,0.0%,2008,2015,,0,,,,,,,,,,
Cali 125,3,Clay,5,2,3,40.0%,1,0,1,0.0%,2023,2025,R16,5,1.02,2.2%,6.9%,56.2%,66.5%,39.7%,54.7%,46.1%,61.0%,41.0%
Bogota,10,Clay,13,3,10,23.1%,3,1,2,33.3%,2008,2022,R16,8,0.89,0.7%,4.6%,63.3%,53.7%,47.9%,51.6%,43.3%,51.2%,41.2%
