Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 BJK Cup Qualifiers RR,L vs Rybakina,100% (2/2),100% (1/1),0/0,0/0,29% (2/7),2/4,1/2,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Liauw A Fong,75% (6/8),67% (6/9),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Kalaitzis,55% (6/11),67% (6/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tacarigua R16,W vs Wuarin,50% (6/12),100% (6/6),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Bucaramanga R16,W vs Becerra,46% (6/13),75% (6/8),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Guayaquil SF,W vs Reasco Gonzalez,86% (6/7),75% (6/8),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Guayaquil QF,W vs Perez Garcia,70% (7/10),83% (5/6),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Guayaquil R16,W vs Bueno,55% (6/11),55% (6/11),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W15 Guayaquil R32,W vs Schmidt,88% (7/8),50% (5/10),2/5,1/4,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Topalova,47% (9/19),33% (3/9),1/1,0/0,62% (8/13),1/3,0/1,- (0/0),- (0/0)
2019 W15 Antalya R32,L vs Saigo,31% (5/16),57% (4/7),0/0,0/0,63% (10/16),3/5,1/2,- (0/0),- (0/0)
2017 Cucuta $15K R32,L vs Morales,50% (6/12),20% (1/5),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2016 Antalya $10K F,L vs Lechemia,35% (8/23),33% (5/15),1/2,0/0,50% (6/12),1/3,0/1,- (0/0),- (0/0)
2016 Antalya $10K R16,W vs Bredl,71% (5/7),78% (7/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2016 Antalya $10K QF,L vs Herazo Gonzalez,56% (5/9),50% (2/4),0/0,0/0,64% (9/14),1/3,1/2,- (0/0),- (0/0)
2016 Antalya $10K R16,W vs Cengiz,75% (6/8),75% (6/8),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2016 Bogota R32,L vs Vickery,60% (6/10),20% (1/5),0/0,0/0,43% (3/7),2/4,0/1,20% (1/5),40% (2/5)
2016 Antalya $10K SF,L vs Romeo,44% (4/9),57% (8/14),1/1,0/0,47% (8/17),3/5,2/3,- (0/0),- (0/0)
2016 Antalya $10K QF,W vs Hruncakova,47% (7/15),50% (5/10),2/4,1/3,40% (4/10),0/1,0/0,- (0/0),- (0/0)
2016 Antalya $10K R32,W vs Sella,67% (6/9),75% (6/8),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,100.0%,100.0%,-,-,28.6%,50.0%,50.0%,-,-
2019 (10 matches),,55.7%,63.9%,73.9%,66.7%,57.4%,50.0%,33.3%,-,-
2017 (1 matches),,50.0%,20.0%,-,-,55.6%,33.3%,0.0%,-,-
2016 (10 matches),,53.3%,53.4%,65.0%,55.6%,50.0%,42.9%,50.0%,11.1%,33.3%
2014 (16 matches),,61.4%,56.3%,58.5%,58.8%,53.1%,59.0%,70.0%,65.2%,50.0%
Career (44 matches),,57.5%,55.3%,60.9%,56.1%,50.6%,47.8%,52.3%,48.7%,44.7%
