Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Bernabe Zapata Miralles [ESP],2,4,33.3%,3,1,2,33.3%,2019,2021,6,0.93,3.1%,2.1%,68.6%,59.3%,51.0%,56.7%,40.1%,63.5%,28.8%
5,Jaume Munar [ESP],2,3,40.0%,1,1,0,100.0%,2020,2024,5,0.93,3.7%,2.9%,63.5%,68.3%,50.0%,61.6%,35.6%,41.4%,28.2%
5,Hugo Gaston [FRA],3,2,60.0%,2,2,0,100.0%,2021,2024,5,1.03,2.4%,1.6%,73.6%,61.2%,44.9%,56.9%,44.4%,50.0%,46.7%
5,Luca Van Assche [FRA],2,3,40.0%,2,1,1,50.0%,2021,2023,5,0.91,7.9%,2.1%,63.2%,62.3%,46.4%,56.5%,39.5%,56.4%,36.4%
5,Riccardo Bonadio [ITA],3,2,60.0%,3,2,1,66.7%,2018,2022,4,1.05,3.3%,2.3%,66.0%,65.0%,45.5%,58.4%,43.6%,72.2%,35.6%
5,Jay Clarke [GBR],2,3,40.0%,3,2,1,66.7%,2017,2022,4,1.07,7.2%,3.5%,64.2%,70.6%,58.8%,66.4%,36.1%,52.0%,41.7%
4,Alexander Zverev [GER],1,3,25.0%,2,1,1,50.0%,2024,2026,4,0.77,3.4%,1.7%,67.1%,64.8%,44.0%,58.0%,32.5%,57.1%,40.0%
4,Miomir Kecmanovic [SRB],3,1,75.0%,2,2,0,100.0%,2024,2026,4,0.96,7.5%,2.6%,67.0%,69.3%,41.2%,60.0%,38.6%,59.5%,58.3%
4,Felix Auger Aliassime [CAN],1,3,25.0%,4,1,3,25.0%,2018,2025,4,0.91,2.7%,3.0%,64.8%,69.6%,54.2%,64.2%,32.7%,65.4%,36.8%
4,Corentin Moutet [FRA],2,2,50.0%,0,0,0,-,2017,2025,3,0.90,2.2%,3.5%,64.8%,55.0%,32.1%,47.0%,47.6%,47.2%,55.6%
4,Elias Ymer [SWE],1,3,25.0%,0,0,0,-,2021,2025,4,0.87,2.0%,3.4%,65.8%,57.7%,38.6%,51.2%,42.5%,64.8%,46.4%
4,Luca Nardi [ITA],2,2,50.0%,0,0,0,-,2022,2024,4,1.21,2.9%,2.9%,63.1%,69.4%,49.6%,62.1%,45.7%,58.1%,66.7%
4,Hugo Grenier [FRA],3,1,75.0%,4,1,3,25.0%,2018,2024,4,1.17,4.9%,2.5%,64.7%,70.2%,55.9%,65.2%,40.6%,59.1%,45.0%
4,Antoine Escoffier [FRA],3,1,75.0%,2,2,0,100.0%,2014,2024,1,1.16,0.0%,5.9%,75.0%,68.6%,29.4%,58.8%,47.9%,50.0%,71.4%
4,Stefano Travaglia [ITA],3,1,75.0%,2,2,0,100.0%,2016,2023,3,1.26,5.5%,4.2%,57.1%,72.8%,60.8%,67.6%,40.7%,71.4%,33.3%
