Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Canada R32,L vs Rune,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2025 Wimbledon R128,L vs Djokovic,12% (2/17),0% (0/2),0/6,72% (13/18),46% (6/13),0/0,0/0,2/3,0/0,0/0
2025 Rio de Janeiro F,L vs Baez,38% (3/8),33% (1/3),1/4,67% (6/9),17% (1/6),1/1,0/0,0/1,0/0,0/1
2025 Rio de Janeiro SF,W vs Comesana,44% (7/16),71% (5/7),3/3,35% (6/17),50% (3/6),4/5,2/3,2/2,1/1,0/0
2025 Hong Kong F,W vs Nishikori,50% (6/12),67% (4/6),0/2,33% (4/12),50% (2/4),3/3,1/1,0/0,0/0,0/0
2024 Stockholm R16,L vs Rublev,25% (2/8),0% (0/2),0/3,67% (6/9),33% (2/6),0/0,0/0,1/2,0/0,0/1
2024 US Open R64,L vs Zverev,7% (1/15),100% (1/1),0/4,43% (6/14),33% (2/6),1/1,0/0,0/0,0/0,0/0
2024 US Open R128,W vs Walton,25% (5/20),100% (5/5),1/3,38% (8/21),50% (4/8),4/4,2/2,2/3,1/1,0/0
2024 Wimbledon R64,L vs Medvedev,22% (5/23),40% (2/5),0/2,39% (9/23),56% (5/9),2/2,0/0,3/5,0/0,1/2
2024 Wimbledon R128,W vs Gaston,47% (8/17),75% (6/8),3/5,41% (7/17),29% (2/7),4/6,1/1,3/3,0/0,0/0
2024 Rome R16,L vs Jarry,18% (2/11),50% (1/2),0/2,50% (5/10),40% (2/5),0/1,0/0,2/3,0/0,1/1
2024 Barcelona R32,L vs Ruud,56% (5/9),60% (3/5),1/4,70% (7/10),14% (1/7),0/3,0/0,1/3,0/0,1/2
2024 Indian Wells R64,L vs Dimitrov,30% (3/10),33% (1/3),0/2,50% (5/10),20% (1/5),1/1,0/0,1/3,0/0,0/1
2023 US Open R128,L vs Djokovic,9% (1/11),100% (1/1),1/7,67% (8/12),0% (0/8),0/1,0/0,0/1,0/0,0/1
2023 Gstaad R32,L vs Thiem,30% (3/10),0% (0/3),0/2,22% (2/9),0% (0/2),0/0,0/0,0/0,0/0,0/0
2023 Wimbledon R64,L vs Alcaraz,19% (3/16),0% (0/3),0/2,40% (6/15),67% (4/6),0/0,0/0,1/1,0/0,0/0
2023 Wimbledon R128,W vs Rinderknech,26% (5/19),100% (5/5),1/5,47% (9/19),44% (4/9),2/5,2/3,0/0,1/1,0/0
2023 Roland Garros R128,L vs Sinner,17% (2/12),0% (0/2),0/5,58% (7/12),14% (1/7),0/0,0/0,1/2,0/0,0/1
2023 Marrakech F,L vs Carballes Baena,27% (4/15),50% (2/4),1/3,27% (4/15),25% (1/4),2/2,1/1,2/2,0/0,0/0
2021 Australian Open R64,L vs Schwartzman,27% (3/11),67% (2/3),0/8,83% (10/12),10% (1/10),0/2,0/0,1/2,0/0,1/2
2025 (5 matches),,29.0%,55.6%,22.2%,49.2%,37.5%,88.9%,75.0%,71.4%,100.0%,50.0%
2024 (8 matches),,27.4%,61.3%,20.0%,46.5%,35.8%,66.7%,100.0%,59.1%,100.0%,42.9%
2023 (6 matches),,21.7%,44.4%,12.5%,43.9%,27.8%,50.0%,75.0%,66.7%,100.0%,0.0%
2021 (2 matches),,42.9%,91.7%,16.7%,48.3%,7.1%,50.0%,100.0%,66.7%,-,50.0%
2019 (26 matches),,32.5%,66.7%,25.3%,40.7%,38.1%,76.9%,84.2%,78.9%,83.3%,80.0%
Career (65 matches),,32.0%,66.9%,23.2%,45.4%,30.3%,71.5%,76.0%,69.8%,85.7%,58.1%
