Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Zverev,100.3,108.4,6.8,110.1,103.8,123,95,86.1,6.5,91.3,89.3,98,75
2024 US Open R128,W vs Walton,98.4,104.7,9.5,108.2,104.0,123,71,85.0,8.1,85.3,87.4,105,63
2024 Wimbledon R64,L vs Medvedev,100.0,108.3,8.8,114.9,102.1,122,90,84.3,6.2,91.3,89.3,97,71
2023 US Open R128,L vs Djokovic,97.9,103.0,14.7,110.5,103.2,122,64,85.8,6.1,84.0,,95,77
2023 Wimbledon R64,L vs Alcaraz,107.4,112.9,9.2,117.1,111.3,125,89,95.1,6.8,110.0,104.0,114,80
Career (5 matches),,101.0,107.9,9.3,112.8,104.4,125,64,87.1,6.8,89.2,91.1,114,63
