Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Canada R32,L vs Rune,0.60,0.40,31.0,2.1,4.0%,60.0%,9.5%,66.7%,14.3%,38.1%
2025 Wimbledon R128,L vs Djokovic,1.32,0.69,46.9,2.4,4.5%,59.1%,4.8%,47.6%,21.8%,27.1%
2025 Rio de Janeiro F,L vs Baez,0.96,0.66,46.5,2.2,0.0%,48.6%,5.9%,52.9%,37.5%,30.4%
2025 Rio de Janeiro SF,W vs Comesana,1.03,1.18,69.9,2.5,0.0%,62.1%,1.9%,64.8%,41.8%,42.0%
2025 Hong Kong F,W vs Nishikori,1.05,1.37,57.6,4.1,0.0%,72.5%,8.1%,59.5%,43.6%,44.4%
2024 Stockholm R16,L vs Rublev,0.89,0.51,37.7,2.5,3.2%,45.2%,0.0%,61.5%,32.0%,21.7%
2024 US Open R64,L vs Zverev,1.08,0.69,39.8,2.1,3.4%,64.4%,3.6%,50.9%,30.4%,22.5%
2024 US Open R128,W vs Walton,1.26,1.22,48.2,6.1,9.3%,70.7%,10.3%,55.9%,28.3%,42.9%
2024 Wimbledon R64,L vs Medvedev,1.04,0.83,49.5,5.8,3.6%,65.1%,2.5%,58.2%,28.9%,31.9%
2024 Wimbledon R128,W vs Gaston,1.16,1.32,40.2,2.3,5.2%,55.2%,5.7%,66.0%,50.9%,38.5%
2024 Rome R16,L vs Jarry,0.96,0.63,46.9,2.7,7.7%,61.5%,0.0%,51.4%,31.3%,25.0%
2024 Barcelona R32,L vs Ruud,0.98,0.73,47.7,2.8,2.8%,38.9%,0.0%,55.9%,37.9%,40.7%
2024 Indian Wells R64,L vs Dimitrov,0.90,0.63,44.4,3.2,0.0%,48.5%,12.5%,65.6%,34.5%,25.9%
2023 US Open R128,L vs Djokovic,0.78,0.43,21.3,2.0,5.7%,45.7%,6.1%,51.5%,18.2%,40.7%
2023 Gstaad R32,L vs Thiem,0.86,0.76,51.4,2.0,0.0%,62.1%,7.7%,65.4%,34.2%,30.6%
2023 Wimbledon R64,L vs Alcaraz,0.94,0.71,37.0,2.3,3.2%,59.7%,5.2%,60.3%,33.3%,26.9%
2023 Wimbledon R128,W vs Rinderknech,1.48,1.22,45.6,2.6,1.4%,56.9%,7.2%,59.4%,32.1%,37.3%
2023 Roland Garros R128,L vs Sinner,0.75,0.41,20.5,2.2,8.3%,55.6%,0.0%,44.1%,23.7%,31.3%
2023 Marrakech F,L vs Carballes Baena,0.91,0.81,58.8,6.3,7.0%,70.2%,7.3%,56.4%,34.0%,30.4%
2021 Australian Open R64,L vs Schwartzman,0.77,0.44,16.7,2.0,5.1%,33.3%,8.8%,44.1%,40.6%,28.6%
2025 (5 matches),,1.07,0.88,52.8,2.5,2.0%,60.6%,5.2%,56.1%,32.3%,36.5%
2024 (8 matches),,1.07,0.86,44.9,3.0,4.8%,59.2%,4.7%,57.9%,34.2%,32.6%
2023 (6 matches),,1.00,0.74,40.9,2.5,4.1%,59.1%,5.8%,56.7%,30.1%,32.4%
2021 (2 matches),,0.88,0.83,27.4,2.5,6.8%,48.9%,6.6%,55.3%,42.7%,48.3%
2019 (26 matches),,1.06,1.02,66.3,3.4,3.8%,60.9%,4.0%,60.6%,38.4%,36.7%
Career (65 matches),,1.05,0.92,54.3,2.9,3.3%,58.6%,4.0%,57.3%,37.3%,36.6%
