Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Canada Masters R32,L vs Rune,12,21,0.6,12.6%,22.1%,9,19,0.5,10.6%,22.4%,5.9%,3.5%,1.0,21.1%,21.1%
2025 Wimbledon R128,L vs Djokovic,36,44,0.8,13.1%,16.0%,28,37,0.8,11.8%,15.6%,9.3%,2.5%,1.9,18.2%,9.5%
2025 Rio de Janeiro F,L vs Baez,12,25,0.5,10.3%,21.6%,10,22,0.5,9.3%,20.4%,4.6%,3.7%,1.2,22.4%,18.1%
2025 Rio de Janeiro SF,W vs Comesana,29,30,1.0,13.4%,13.8%,28,28,1.0,13.7%,13.7%,8.8%,4.9%,0.6,13.4%,23.0%
2025 Hong Kong F,W vs Nishikori,13,12,1.1,8.6%,7.9%,10,11,0.9,7.0%,7.7%,4.9%,1.4%,0.8,18.4%,22.4%
2024 Stockholm R16,L vs Rublev,25,16,1.6,23.8%,15.2%,24,16,1.5,24.5%,16.3%,7.1%,4.1%,2.5,33.3%,13.3%
2024 US Open R64,L vs Zverev,27,41,0.7,13.5%,20.5%,23,40,0.6,12.9%,22.5%,7.3%,3.9%,1.5,21.5%,14.5%
2024 US Open R128,W vs Walton,51,43,1.2,19.7%,16.6%,37,40,0.9,16.3%,17.6%,8.8%,6.6%,1.0,13.5%,13.5%
2024 Wimbledon R64,L vs Medvedev,48,53,0.9,15.5%,17.1%,43,49,0.9,15.2%,17.4%,9.9%,5.0%,0.8,11.0%,14.5%
2024 Wimbledon R128,W vs Gaston,41,33,1.2,18.6%,15.0%,35,32,1.1,16.7%,15.3%,11.5%,5.3%,0.8,14.1%,17.3%
2024 Rome Masters R16,L vs Jarry,24,14,1.7,17.9%,10.4%,21,12,1.8,18.4%,10.5%,5.3%,6.1%,2.0,38.1%,18.7%
2024 Barcelona R32,L vs Ruud,20,29,0.7,15.9%,23.0%,19,26,0.7,16.2%,22.2%,7.7%,7.7%,1.5,19.8%,13.5%
2024 Indian Wells Masters R64,L vs Dimitrov,17,24,0.7,14.0%,19.8%,13,21,0.6,12.1%,19.6%,6.5%,5.6%,1.0,16.5%,16.5%
2023 US Open R128,L vs Djokovic,11,18,0.6,8.6%,14.1%,7,13,0.5,6.5%,12.0%,3.7%,1.9%,1.4,25.0%,18.0%
2023 Gstaad R32,L vs Thiem,20,22,0.9,15.5%,17.1%,18,21,0.9,15.5%,18.1%,6.0%,9.5%,2.1,23.3%,10.9%
2023 Wimbledon R64,L vs Alcaraz,21,29,0.7,9.2%,12.7%,16,28,0.6,7.4%,13.0%,3.3%,3.7%,0.8,14.0%,17.9%
2023 Wimbledon R128,W vs Rinderknech,42,39,1.1,16.9%,15.7%,36,32,1.1,16.7%,14.8%,7.4%,7.4%,1.2,15.7%,12.9%
2023 Roland Garros R128,L vs Sinner,12,31,0.4,8.6%,22.1%,9,31,0.3,6.9%,23.8%,4.6%,2.3%,0.9,21.4%,22.9%
2023 Marrakech F,L vs Carballes Baena,41,60,0.7,19.7%,28.8%,33,55,0.6,17.3%,28.8%,7.9%,9.4%,0.8,10.1%,13.5%
2021 Australian Open R64,L vs Schwartzman,8,33,0.2,6.0%,24.8%,8,33,0.2,6.6%,27.0%,,,0.8,7.5%,9.0%
Career (24 matches),,605,774,0.8,13.9%,17.8%,518,717,0.7,13.1%,18.2%,6.4%,4.4%,1.0,16.6%,15.9%
