Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Canada R32,L vs Rune,86% (6/7),- (0/0),0/0,0/0,0% (0/3),3/5,0/1,- (0/0),- (0/0)
2025 Wimbledon R128,L vs Djokovic,38% (11/29),0% (0/3),1/1,0/0,74% (20/27),7/10,0/1,63% (5/8),50% (4/8)
2025 Rio de Janeiro F,L vs Baez,40% (4/10),20% (1/5),0/0,0/0,58% (7/12),1/3,1/2,- (0/0),- (0/0)
2025 Rio de Janeiro SF,W vs Comesana,67% (14/21),50% (5/10),2/5,1/1,63% (5/8),0/1,0/0,40% (2/5),20% (1/5)
2025 Hong Kong F,W vs Nishikori,59% (10/17),50% (4/8),2/2,1/1,67% (4/6),2/3,0/0,- (0/0),- (0/0)
2024 Stockholm R16,L vs Rublev,83% (5/6),0% (0/3),0/0,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2024 US Open R64,L vs Zverev,50% (10/20),50% (1/2),0/0,0/0,67% (8/12),1/4,1/2,33% (2/6),50% (3/6)
2024 US Open R128,W vs Walton,64% (16/25),83% (5/6),3/6,1/1,71% (10/14),3/4,0/0,50% (4/8),63% (5/8)
2024 Wimbledon R64,L vs Medvedev,68% (19/28),29% (2/7),1/3,0/0,67% (8/12),2/5,1/2,60% (6/10),45% (5/11)
2024 Wimbledon R128,W vs Gaston,86% (12/14),60% (6/10),3/3,1/1,58% (7/12),2/2,0/0,70% (7/10),64% (7/11)
2024 Rome R16,L vs Jarry,47% (7/15),33% (1/3),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2024 Barcelona R32,L vs Ruud,67% (4/6),38% (3/8),0/0,0/0,63% (10/16),1/3,0/1,- (0/0),- (0/0)
2024 Indian Wells R64,L vs Dimitrov,67% (6/9),33% (1/3),0/0,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Djokovic,100% (4/4),100% (1/1),0/0,0/0,38% (5/13),1/4,0/1,- (0/0),- (0/0)
2023 Gstaad R32,L vs Thiem,78% (7/9),0% (0/4),0/1,0/0,33% (1/3),1/3,1/2,60% (3/5),17% (1/6)
2023 Wimbledon R64,L vs Alcaraz,54% (13/24),0% (0/6),0/0,0/0,86% (12/14),6/9,1/2,20% (1/5),25% (1/4)
2023 Wimbledon R128,W vs Rinderknech,64% (14/22),63% (5/8),3/4,1/1,72% (13/18),1/2,0/0,67% (4/6),50% (3/6)
2023 Roland Garros R128,L vs Sinner,55% (6/11),0% (0/2),0/0,0/0,40% (4/10),5/8,0/1,- (0/0),- (0/0)
2023 Marrakech F,L vs Carballes Baena,46% (12/26),25% (2/8),1/1,0/0,67% (6/9),0/2,0/1,40% (2/5),20% (1/5)
2021 Australian Open R64,L vs Schwartzman,50% (3/6),50% (2/4),0/0,0/0,40% (6/15),0/3,0/1,- (0/0),- (0/0)
2025 (5 matches),,53.6%,38.5%,62.5%,100.0%,64.3%,59.1%,25.0%,53.8%,38.5%
2024 (8 matches),,64.2%,45.2%,58.3%,100.0%,63.4%,44.4%,25.0%,55.9%,55.6%
2023 (6 matches),,58.3%,27.6%,66.7%,100.0%,61.2%,50.0%,28.6%,47.6%,28.6%
2021 (2 matches),,59.3%,73.3%,75.0%,50.0%,31.6%,0.0%,0.0%,-,-
2019 (26 matches),,63.9%,42.1%,56.9%,54.2%,65.6%,50.0%,60.6%,66.7%,41.4%
Career (65 matches),,60.3%,41.5%,53.1%,55.6%,60.3%,46.6%,42.0%,62.4%,40.1%
