Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Canada R32,L vs Rune,3.9,3.5,4.4,45.3%,46.2%,22.2%,42.9%,44.1%,22.4%,-2.5,-4.0,-2.0,-3.1
2025 Wimbledon R128,L vs Djokovic,3.5,4.0,2.7,43.4%,39.3%,61.1%,28.6%,52.6%,21.1%,10.0,6.4,-5.0,-3.8
2025 Rio de Janeiro F,L vs Baez,5.5,5.7,5.2,54.2%,33.3%,45.8%,30.0%,48.9%,10.9%,-7.0,-6.0,1.0,0.8
2025 Rio de Janeiro SF,W vs Comesana,4.6,5.3,4.0,47.8%,61.2%,56.3%,56.5%,60.1%,14.5%,21.0,9.3,8.0,6.0
2025 Hong Kong F,W vs Nishikori,4.0,4.0,4.1,57.1%,59.0%,35.3%,58.3%,49.2%,16.9%,11.5,12.4,10.0,9.8
2024 Stockholm R16,L vs Rublev,3.8,3.6,4.0,41.5%,41.2%,33.3%,50.0%,40.8%,13.3%,1.5,4.4,-2.5,-3.2
2024 Rome R16,L vs Jarry,3.8,4.3,3.1,44.9%,36.4%,56.3%,42.9%,42.0%,17.4%,9.0,14.5,4.0,4.5
2024 Barcelona R32,L vs Ruud,4.5,4.5,4.4,45.1%,24.1%,63.6%,60.0%,51.8%,8.2%,1.5,1.4,-6.0,-6.0
2024 Indian Wells R64,L vs Dimitrov,4.3,5.0,3.6,49.3%,37.5%,42.1%,36.4%,43.5%,13.7%,0.0,0.0,-5.5,-5.4
2023 US Open R128,L vs Djokovic,4.6,5.2,3.9,41.2%,31.0%,45.5%,40.0%,49.8%,14.9%,-8.0,-9.6,0.5,0.5
2023 Gstaad R32,L vs Thiem,3.6,4.5,3.0,45.5%,48.0%,33.3%,50.0%,41.4%,18.9%,-4.5,-7.1,5.0,5.9
2023 Wimbledon R64,L vs Alcaraz,3.0,3.3,2.7,50.3%,36.2%,28.6%,40.0%,44.2%,13.7%,-9.5,-10.2,-6.5,-5.5
2023 Roland Garros R128,L vs Sinner,4.1,4.9,3.2,38.1%,42.9%,45.5%,29.4%,53.9%,5.6%,1.0,0.9,-10.5,-10.8
2023 Marrakech F,L vs Carballes Baena,5.5,5.1,5.9,58.2%,40.5%,47.1%,35.3%,38.7%,7.3%,-3.0,-1.7,-14.0,-5.1
2019 Glasgow CH F,L vs Ruusuvuori,4.4,4.5,4.2,34.7%,44.4%,23.1%,54.5%,44.0%,22.4%,-0.5,-0.8,-1.5,-2.0
Career (15 matches),,4.2,4.5,3.8,46.9%,42.2%,44.8%,42.1%,47.6%,14.0%,1.4,1.4,-1.7,-1.5
