Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2016 Bogota SF,W vs Goncalves,4.1,4.5,3.8,51.3%,56.1%,63.3%,50.0%,65.4%,30.5%,8.5,3.8,5.0,6.3
2015 Charleston R64,L vs Rogers,4.3,4.3,4.2,35.1%,42.9%,27.3%,70.0%,65.2%,34.8%,0.5,0.4,-7.5,-17.0
2014 Beijing R64,L vs Williams,3.6,4.3,2.9,40.6%,39.1%,62.5%,45.5%,63.7%,46.6%,1.0,1.1,-3.0,-10.0
2013 US Open R128,L vs Radwanska,4.7,5.5,3.8,22.2%,63.0%,25.0%,33.3%,63.9%,22.7%,-1.0,-0.9,-1.5,-3.0
Career (4 matches),,4.1,4.6,3.7,41.0%,51.3%,49.2%,49.1%,64.8%,32.7%,2.3,1.6,-1.8,-3.4
