Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Charleston Q1,L vs Melichar,29% (5/17),100% (5/5),2/6,50% (8/16),25% (2/8),3/4,0/0,2/2,0/0,0/0
2019 Fed Cup RR,L vs Nara,50% (8/16),100% (8/8),2/5,62% (8/13),25% (2/8),2/5,0/0,0/0,0/0,0/0
2019 W60 Launceston R32,L vs Zanevska,53% (8/15),100% (8/8),4/8,67% (10/15),0% (0/10),4/8,1/3,0/2,0/0,0/1
2019 W60 Burnie QF,L vs Gorgodze,28% (5/18),100% (5/5),1/6,50% (8/16),25% (2/8),3/3,0/1,0/0,0/0,0/0
2019 W60 Burnie R16,W vs Rodionova,67% (10/15),80% (8/10),4/6,50% (7/14),14% (1/7),5/7,1/2,1/1,0/0,0/0
2019 W60 Burnie R32,W vs Fourlis,70% (7/10),71% (5/7),1/2,40% (4/10),50% (2/4),5/5,2/2,1/1,1/1,0/0
2019 Auckland R32,L vs Barthel,20% (2/10),50% (1/2),0/2,30% (3/10),0% (0/3),0/1,0/0,2/3,0/0,2/2
2018 Limoges R32,L vs Zavatska,33% (4/12),75% (3/4),0/3,42% (5/12),20% (1/5),1/3,0/0,3/4,0/0,2/2
2018 Limoges Q2,L vs Albie,40% (6/15),50% (3/6),0/3,50% (7/14),57% (4/7),1/2,0/0,2/2,0/0,1/1
2018 Limoges Q1,W vs Gjorcheska,55% (6/11),83% (5/6),0/1,27% (3/11),67% (2/3),4/4,1/1,1/1,0/0,0/0
2018 Moscow Q3,L vs Vikhlyantseva,33% (3/9),67% (2/3),2/4,67% (6/9),17% (1/6),2/2,0/0,1/2,0/0,0/1
2018 Moscow Q2,W vs Bogdan,69% (9/13),78% (7/9),3/6,54% (7/13),14% (1/7),3/6,1/1,1/1,0/0,0/0
2018 Moscow Q1,W vs Zaja,60% (9/15),67% (6/9),1/4,47% (7/15),29% (2/7),3/5,0/1,1/2,0/0,1/1
2018 Seoul Q2,L vs Barthel,30% (3/10),67% (2/3),1/4,67% (6/9),33% (2/6),1/2,0/0,1/1,0/0,1/1
2018 Seoul Q1,W vs Plipuech,63% (5/8),100% (5/5),0/0,0% (0/7),- (0/0),3/3,0/0,0/0,0/0,0/0
2018 Hiroshima Q3,L vs Rodionova,46% (6/13),67% (4/6),2/5,46% (6/13),0% (0/6),2/4,1/1,0/1,0/0,0/0
2018 Hiroshima Q2,W vs Zaja,33% (3/9),67% (2/3),0/0,30% (3/10),100% (3/3),2/2,2/2,0/0,1/1,0/0
2018 Hiroshima Q1,W vs Kovinic,27% (3/11),67% (2/3),0/0,9% (1/11),100% (1/1),2/2,2/2,1/1,1/1,0/0
2018 US Open Q2,L vs Barthel,29% (4/14),100% (4/4),1/6,50% (7/14),14% (1/7),2/4,1/1,2/2,0/0,0/0
2018 US Open Q1,W vs Grammatikopoulou,36% (4/11),100% (4/4),0/3,36% (4/11),25% (1/4),2/4,1/1,2/2,0/0,0/0
2019 (7 matches),,44.6%,88.9%,40.0%,51.1%,18.8%,66.7%,50.0%,66.7%,100.0%,66.7%
2018 (29 matches),,47.5%,77.9%,30.5%,47.5%,28.0%,67.6%,85.7%,72.4%,100.0%,72.7%
2017 (52 matches),,51.7%,74.0%,38.3%,55.5%,19.2%,60.8%,63.2%,40.0%,73.3%,36.4%
2016 (43 matches),,49.1%,75.4%,32.9%,49.8%,20.0%,66.7%,51.1%,48.8%,52.6%,42.9%
2015 (18 matches),,44.9%,77.2%,32.1%,49.1%,13.3%,64.5%,46.7%,52.0%,71.4%,36.4%
Career (250 matches),,46.8%,74.5%,31.1%,50.1%,21.0%,63.9%,67.1%,56.1%,74.7%,48.6%
