Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2015 Wimbledon R64,L vs Bacsinszky,7,14,0.5,6.5%,13.1%,7,12,0.6,6.9%,11.8%,4.9%,2.0%,2.3,33.6%,15.0%
2015 Wimbledon R128,W vs Karatantcheva,32,41,0.8,17.8%,22.8%,30,36,0.8,18.1%,21.7%,17.5%,0.6%,0.8,6.7%,8.3%
2015 Roland Garros R64,L vs Kvitova,16,37,0.4,7.3%,17.0%,14,35,0.4,6.6%,16.5%,5.7%,0.5%,0.9,21.1%,24.8%
2015 Roland Garros R128,W vs Parmentier,13,18,0.7,11.1%,15.4%,13,15,0.9,11.9%,13.8%,11.0%,0.9%,1.2,18.8%,15.4%
2015 Australian Open R64,L vs Errani,34,48,0.7,23.3%,32.9%,32,46,0.7,22.9%,32.9%,20.0%,2.1%,1.0,15.1%,15.1%
2015 Australian Open R128,W vs Beck,28,31,0.9,20.3%,22.5%,25,31,0.8,19.1%,23.7%,18.3%,0.8%,0.6,12.3%,20.3%
2014 Wimbledon R64,L vs Bouchard,8,12,0.7,7.8%,11.7%,8,8,1.0,8.3%,8.3%,7.3%,1.0%,1.4,23.3%,16.5%
2014 Wimbledon R128,W vs Govortsova,26,22,1.2,21.5%,18.2%,25,19,1.3,21.9%,16.7%,18.4%,2.6%,0.5,11.6%,22.3%
2014 Roland Garros R32,L vs Bertens,6,20,0.3,6.7%,22.2%,6,17,0.4,7.3%,20.7%,6.1%,0.0%,2.4,26.7%,11.1%
2014 Roland Garros R64,W vs Wickmayer,25,7,3.6,21.9%,6.1%,20,6,3.3,19.0%,5.7%,17.1%,1.9%,1.3,25.4%,19.3%
2014 Roland Garros R128,W vs Scheepers,26,21,1.2,19.3%,15.6%,22,19,1.2,17.9%,15.4%,15.4%,2.4%,0.7,15.6%,21.5%
2013 US Open R128,L vs Radwanska,9,19,0.5,9.4%,19.8%,8,15,0.5,9.1%,17.0%,,,1.6,21.9%,13.5%
2013 Roland Garros R64,L vs Cornet,10,30,0.3,9.6%,28.8%,10,28,0.4,10.1%,28.3%,,,1.2,21.2%,17.3%
2012 US Open R32,L vs Pironkova,20,40,0.5,10.8%,21.5%,19,34,0.6,11.7%,20.9%,,,1.0,20.4%,20.4%
2012 Wimbledon R64,L vs Zvonareva,20,16,1.3,14.8%,11.9%,18,16,1.1,15.0%,13.3%,,,1.6,20.7%,12.6%
2011 US Open R32,L vs Suarez Navarro,10,31,0.3,9.8%,30.4%,8,30,0.3,8.1%,30.3%,6.1%,1.0%,1.0,18.6%,19.6%
2011 US Open R128,W vs Date Krumm,27,29,0.9,13.6%,14.6%,24,25,1.0,13.0%,13.5%,10.3%,2.7%,0.8,18.1%,23.1%
2011 Roland Garros R64,L vs Li,13,17,0.8,9.0%,11.7%,13,15,0.9,9.3%,10.7%,5.7%,3.6%,1.4,23.4%,17.2%
Career (18 matches),,330,453,0.7,13.5%,18.6%,302,407,0.7,13.3%,17.9%,9.4%,1.3%,1.1,19.1%,17.9%
