Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 Bogota SF,W vs Goncalves,19.0%,29.0%,60.5%,23.1%,36.9%,58.0%,48.3%,66.7%,33.3%,13.3%,16.7%,65.4%,50.0%,62.5%,100.0%,13
2015 Charleston R64,L vs Rogers,16.7%,20.4%,40.0%,20.0%,25.7%,28.6%,31.3%,78.9%,60.0%,10.5%,10.5%,58.8%,12.5%,45.5%,100.0%,-104
2014 Beijing R64,L vs Williams,16.9%,20.3%,38.3%,15.6%,21.9%,51.9%,53.8%,15.8%,25.0%,20.0%,20.0%,20.0%,15.4%,8.3%,0.0%,-57
2013 US Open R128,L vs Radwanska,8.0%,12.0%,39.0%,12.5%,16.7%,33.3%,45.5%,53.8%,66.7%,4.8%,9.5%,45.0%,25.0%,44.4%,50.0%,-73
Career (4 matches),,16.0%,22.1%,46.9%,19.2%,28.2%,46.0%,44.9%,56.3%,46.7%,12.6%,14.7%,48.2%,27.7%,41.7%,42.9%,11
