Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,68,17,51,25.0%,41-106,27.9%,569-806,41.4%,9-15,37.5%,63,50.0%,28.6%,2.1%,4.7%,56.5%,59.8%,44.9%,53.3%,38.9%,46.2%,0.83
Clay,94,39,55,41.5%,86-123,41.1%,876-1018,46.3%,9-9,50.0%,81,57.2%,27.5%,2.1%,3.8%,61.6%,60.1%,46.7%,55.0%,41.8%,48.3%,0.93
Grass,10,4,6,40.0%,10-15,40.0%,103-129,44.4%,0-0,-,10,-,-,2.0%,4.7%,58.9%,64.6%,39.1%,54.2%,39.5%,47.1%,0.86
Grand Slams,31,14,17,45.2%,32-38,45.7%,306-354,46.4%,5-2,71.4%,30,57.4%,34.5%,2.8%,3.9%,57.5%,62.2%,44.7%,54.7%,40.7%,47.8%,0.90
Premiers,11,2,9,18.2%,6-18,25.0%,91-135,40.3%,2-2,50.0%,11,48.2%,32.1%,1.7%,3.5%,60.8%,53.9%,48.0%,51.6%,38.7%,45.0%,0.80
Internationals,93,33,60,35.5%,74-132,35.9%,853-1040,45.1%,8-15,34.8%,87,60.8%,26.3%,1.9%,4.7%,60.0%,61.0%,45.7%,54.9%,41.0%,48.0%,0.91
Finals,2,0,2,0.0%,1-4,20.0%,19-26,42.2%,0-0,-,2,61.5%,30.8%,3.1%,5.0%,71.4%,60.9%,37.0%,54.0%,35.1%,45.5%,0.76
Semi-finals,4,2,2,50.0%,5-6,45.5%,52-58,47.3%,1-1,50.0%,4,86.7%,33.3%,2.1%,5.3%,56.1%,64.2%,47.0%,56.6%,42.1%,49.5%,0.97
Quarter-finals,7,4,3,57.1%,9-7,56.3%,74-71,51.0%,0-0,-,7,80.0%,40.0%,1.8%,4.8%,65.1%,60.8%,42.0%,54.3%,45.0%,49.8%,0.98
vs Righties,163,57,106,35.0%,128-231,35.7%,1468-1844,44.3%,17-24,41.5%,146,54.8%,28.5%,2.0%,4.2%,59.4%,60.1%,45.5%,54.2%,40.5%,47.3%,0.88
vs Lefties,8,3,5,37.5%,9-11,45.0%,74-96,43.5%,1-0,100.0%,7,57.7%,19.2%,2.8%,4.7%,58.2%,64.7%,41.5%,55.0%,40.7%,47.8%,0.90
vs Top 10,13,0,13,0.0%,1-26,3.7%,64-164,28.1%,1-0,100.0%,10,45.2%,21.9%,0.8%,2.6%,58.9%,52.8%,39.4%,47.3%,35.4%,41.5%,0.67
