Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Charleston Q1,L vs Melichar,0.95,0.88,72.2,22.0,1.7%,53.3%,1.8%,61.8%,37.5%,42.0%
2019 Fed Cup RR,L vs Nara,1.00,0.91,69.0,4.0,-,43.8%,-,54.5%,43.2%,50.0%
2019 W60 Launceston R32,L vs Zanevska,1.04,0.94,63.6,3.6,0.0%,38.9%,0.0%,52.9%,45.5%,52.6%
2019 W60 Burnie QF,L vs Gorgodze,0.96,0.83,60.9,3.6,-,60.0%,-,46.8%,42.2%,38.5%
2019 W60 Burnie R16,W vs Rodionova,1.08,1.18,59.4,3.0,2.3%,50.0%,0.0%,54.8%,45.3%,59.2%
2019 W60 Burnie R32,W vs Fourlis,0.95,1.38,54.0,3.6,0.0%,56.3%,0.0%,71.9%,44.7%,59.5%
2019 Auckland R32,L vs Barthel,1.03,0.57,49.9,2.7,0.0%,56.8%,0.0%,54.3%,24.1%,25.0%
2018 Limoges R32,L vs Zavatska,0.82,0.84,69.0,2.5,0.0%,60.0%,0.0%,62.9%,36.6%,43.2%
2018 Limoges Q2,L vs Albie,0.90,0.85,67.7,14.0,4.3%,63.8%,0.0%,60.0%,40.0%,31.7%
2018 Limoges Q1,W vs Gjorcheska,0.98,1.62,43.1,2.3,5.9%,73.5%,3.3%,66.7%,42.4%,57.1%
2018 Moscow Q3,L vs Vikhlyantseva,0.81,0.60,36.0,2.0,0.0%,58.1%,0.0%,41.4%,32.3%,41.4%
2018 Moscow Q2,W vs Bogdan,1.08,1.17,66.0,6.0,0.0%,46.7%,0.0%,58.1%,51.0%,52.1%
2018 Moscow Q1,W vs Zaja,1.09,1.16,74.4,15.1,2.0%,66.0%,0.0%,50.0%,44.4%,44.0%
2018 Seoul Q2,L vs Barthel,0.97,0.62,47.9,2.0,0.0%,55.2%,0.0%,48.1%,32.1%,29.2%
2018 Seoul Q1,W vs Plipuech,1.18,2.72,34.9,2.2,4.8%,85.7%,11.1%,61.1%,70.0%,47.4%
2018 Hiroshima Q3,L vs Rodionova,0.95,0.83,69.0,4.4,9.1%,61.4%,2.4%,40.5%,44.2%,41.0%
2018 Hiroshima Q2,W vs Zaja,1.13,1.42,51.5,2.2,2.8%,63.9%,0.0%,71.9%,47.2%,33.3%
2018 Hiroshima Q1,W vs Kovinic,1.31,1.83,52.8,2.7,3.1%,75.0%,3.8%,80.8%,22.9%,41.4%
2018 US Open Q2,L vs Barthel,1.05,0.81,65.0,9.4,2.1%,53.2%,0.0%,53.7%,33.3%,39.5%
2018 US Open Q1,W vs Grammatikopoulou,1.29,1.25,57.6,2.0,0.0%,57.5%,0.0%,59.5%,42.4%,37.9%
2019 (7 matches),,1.00,0.95,62.2,3.8,0.9%,51.1%,0.5%,56.3%,41.1%,47.7%
2018 (29 matches),,1.05,1.05,53.7,2.8,1.9%,56.7%,1.0%,56.2%,43.5%,44.4%
2017 (52 matches),,1.00,0.94,55.3,2.6,1.2%,50.8%,0.6%,53.6%,43.6%,46.1%
2016 (43 matches),,1.00,0.98,56.4,2.8,1.3%,53.7%,0.7%,55.6%,43.1%,45.7%
2015 (18 matches),,1.00,0.96,61.7,3.2,1.3%,54.3%,2.1%,52.7%,43.9%,44.9%
Career (250 matches),,1.01,0.96,56.7,2.7,1.5%,53.8%,1.1%,55.2%,42.4%,44.4%
