Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Linz R32,L vs Tauson,20,16,1.3,18.0%,14.4%,18,16,1.1,19.1%,17.0%,4.3%,12.8%,2.5,28.8%,11.7%
2024 US Open R64,L vs Svitolina,15,19,0.8,12.3%,15.6%,14,13,1.1,13.7%,12.7%,6.9%,6.9%,1.2,22.1%,18.0%
2024 US Open R128,W vs Dodin,29,19,1.5,21.3%,14.0%,20,16,1.3,18.3%,14.7%,5.5%,11.9%,0.8,17.6%,22.1%
2024 Cincinnati R64,L vs Wozniacki,19,26,0.7,16.0%,21.8%,17,20,0.9,16.8%,19.8%,8.9%,7.9%,1.2,18.5%,15.1%
2024 Wimbledon R128,L vs Avanesyan,18,43,0.4,15.4%,36.8%,17,35,0.5,16.0%,33.0%,6.6%,8.5%,0.6,10.3%,17.1%
2024 Rouen QF,W vs Andreeva,21,27,0.8,17.6%,22.7%,20,25,0.8,17.2%,21.6%,7.8%,9.5%,0.5,13.4%,25.2%
2024 Miami R32,W vs Sabalenka,13,15,0.9,8.2%,9.5%,12,10,1.2,8.4%,7.0%,5.6%,2.8%,1.0,28.5%,27.2%
2024 Miami R64,W vs Wozniacki,54,51,1.1,21.6%,20.4%,49,49,1.0,20.9%,20.9%,8.9%,11.9%,0.7,12.8%,18.8%
2024 Australian Open R128,L vs Rus,7,32,0.2,6.4%,29.4%,6,32,0.2,6.0%,32.0%,3.0%,3.0%,1.5,21.1%,13.8%
2023 Guadalajara R32,L vs Kenin,16,22,0.7,11.2%,15.4%,12,18,0.7,9.4%,14.1%,3.1%,3.9%,1.0,20.3%,21.0%
2023 US Open R128,L vs Sorribes Tormo,30,46,0.7,22.4%,34.3%,29,41,0.7,23.8%,33.6%,17.2%,6.6%,1.0,10.4%,10.4%
2023 Wimbledon R64,L vs Andreescu,26,32,0.8,11.9%,14.7%,25,29,0.9,12.1%,14.0%,5.3%,5.3%,1.1,21.1%,19.3%
2023 Wimbledon R128,W vs Bouzas Maneiro,20,21,1.0,16.3%,17.1%,18,20,0.9,15.8%,17.5%,8.8%,6.1%,0.6,13.0%,23.6%
2023 Roland Garros R128,L vs Parry,15,28,0.5,14.0%,26.2%,12,27,0.4,11.7%,26.2%,8.7%,2.9%,1.2,19.6%,16.8%
2023 Rome F,L vs Rybakina,9,10,0.9,11.0%,12.2%,8,10,0.8,10.4%,13.0%,6.5%,3.9%,1.4,25.6%,18.3%
2023 Rome SF,W vs Kudermetova,33,21,1.6,16.3%,10.4%,31,19,1.6,16.6%,10.2%,9.1%,7.0%,1.4,20.8%,15.3%
2023 Rome QF,W vs Haddad Maia,39,59,0.7,15.9%,24.1%,35,54,0.6,15.4%,23.7%,5.3%,10.1%,0.6,12.7%,21.2%
2023 Linz R16,L vs Friedsam,20,33,0.6,14.4%,23.7%,19,28,0.7,14.8%,21.9%,11.7%,3.1%,1.2,15.8%,13.7%
2023 Australian Open R64,W vs Kvitova,18,13,1.4,11.8%,8.5%,15,12,1.3,10.8%,8.6%,4.3%,5.8%,1.0,24.2%,24.8%
2022 Angers 125 R16,W vs Kenin,25,7,3.6,18.7%,5.2%,17,3,5.7,14.3%,2.5%,10.9%,3.4%,0.9,15.7%,17.2%
Career (39 matches),,700,1061,0.7,13.0%,19.6%,628,929,0.7,12.8%,18.9%,6.4%,5.6%,0.9,17.9%,19.5%
