Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Linz R32,L vs Tauson,0.97,0.60,46.1,2.3,6.5%,64.5%,0.0%,50.0%,24.1%,28.0%
2024 US Open R64,L vs Svitolina,0.77,0.56,31.6,2.0,3.4%,55.2%,0.0%,42.9%,33.3%,40.6%
2024 US Open R128,W vs Dodin,1.08,1.57,42.0,2.1,17.1%,57.1%,8.8%,79.4%,51.4%,40.6%
2024 Cincinnati R64,L vs Wozniacki,0.92,0.71,51.1,2.1,3.6%,42.9%,3.8%,57.7%,30.3%,46.9%
2024 Wimbledon R128,L vs Avanesyan,0.85,0.63,38.5,2.1,0.0%,40.0%,3.7%,48.1%,50.0%,33.3%
2024 Rouen QF,W vs Andreeva,1.07,1.38,51.9,2.9,3.2%,64.5%,0.0%,46.7%,61.3%,51.9%
2024 Miami R32,W vs Sabalenka,1.24,1.27,56.7,2.8,0.0%,48.8%,2.4%,56.1%,55.0%,41.7%
2024 Miami R64,W vs Wozniacki,1.02,1.13,75.6,56.1,1.6%,61.3%,6.9%,53.4%,47.0%,46.9%
2024 Australian Open R128,L vs Rus,0.88,0.48,36.7,2.2,6.3%,18.8%,0.0%,38.5%,42.5%,37.5%
2023 Guadalajara R32,L vs Kenin,0.87,0.76,55.5,2.0,10.8%,59.5%,0.0%,48.6%,32.4%,47.2%
2023 US Open R128,L vs Sorribes Tormo,0.85,0.76,61.2,2.5,0.0%,41.2%,3.2%,38.7%,51.4%,56.3%
2023 Wimbledon R128,W vs Bouzas Maneiro,1.18,1.39,55.6,2.3,0.0%,60.7%,8.3%,58.3%,51.4%,44.1%
2023 Roland Garros R128,L vs Parry,0.90,0.55,38.9,2.0,3.3%,56.7%,7.4%,51.9%,17.9%,40.9%
2023 Rome SF,W vs Kudermetova,1.20,1.22,54.0,2.7,1.9%,52.8%,2.0%,67.3%,37.3%,44.9%
2023 Rome QF,W vs Haddad Maia,1.05,1.10,80.5,6.9,3.2%,61.3%,3.4%,45.8%,41.5%,55.7%
2023 Linz R16,L vs Friedsam,0.92,0.79,56.2,2.5,2.7%,45.9%,0.0%,47.1%,41.7%,50.0%
2023 Australian Open R64,W vs Kvitova,0.98,1.37,69.6,2.5,2.9%,68.6%,5.9%,70.6%,51.2%,34.1%
2022 US Open R128,W vs Pera,1.09,1.37,59.4,2.2,0.0%,58.8%,0.0%,64.5%,50.0%,46.7%
2022 San Jose R32,L vs Gauff,0.87,0.42,32.4,2.0,0.0%,33.3%,0.0%,50.0%,20.8%,36.8%
2022 Wimbledon R64,L vs Tsurenko,0.93,0.86,72.9,5.2,0.0%,61.8%,0.0%,56.0%,48.1%,27.1%
2025 (1 matches),,0.97,0.60,46.1,2.3,6.5%,64.5%,0.0%,50.0%,24.1%,28.0%
2024 (8 matches),,0.99,0.94,51.5,2.6,4.0%,51.8%,3.9%,54.5%,46.4%,42.7%
2023 (8 matches),,1.01,0.98,61.2,2.6,3.2%,56.0%,3.4%,53.6%,41.3%,47.2%
2022 (9 matches),,1.00,0.89,56.1,2.7,1.0%,53.0%,1.8%,53.7%,45.3%,38.2%
2021 (6 matches),,1.03,0.85,38.6,2.3,1.8%,46.7%,3.3%,50.3%,44.7%,39.9%
Career (118 matches),,1.02,1.03,54.6,2.6,2.1%,54.6%,1.5%,54.3%,46.6%,45.8%
