Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Sofia Kenin [USA],3,5,37.5%,1,0,1,0.0%,2017,2023,5,0.98,6.0%,6.6%,64.0%,65.1%,41.2%,56.5%,42.5%,57.5%,40.5%
7,Anna Blinkova [RUS],2,5,28.6%,3,2,1,66.7%,2017,2023,4,0.98,3.3%,4.2%,67.1%,57.7%,46.8%,54.1%,45.1%,60.9%,46.2%
5,Ekaterine Gorgodze [GEO],5,0,100.0%,0,0,0,-,2021,2026,4,1.23,2.2%,5.4%,68.8%,61.0%,41.4%,54.9%,55.7%,56.1%,52.8%
5,Danielle Collins [USA],3,2,60.0%,2,1,1,50.0%,2017,2024,4,0.98,1.4%,4.2%,58.9%,57.4%,45.8%,52.6%,46.5%,56.4%,58.3%
5,Daria Kasatkina [RUS],1,4,20.0%,1,0,1,0.0%,2015,2024,4,0.87,1.1%,6.7%,63.3%,49.2%,37.5%,44.9%,48.2%,47.9%,52.9%
5,Jessica Pegula [USA],2,3,40.0%,1,0,1,0.0%,2018,2022,3,0.87,1.8%,4.4%,68.4%,55.1%,47.2%,52.6%,41.2%,62.2%,31.0%
4,Lucia Bronzetti [ITA],2,2,50.0%,1,1,0,100.0%,2024,2026,4,0.97,2.6%,4.4%,62.4%,60.8%,45.6%,55.1%,43.6%,50.0%,51.9%
4,Katarzyna Kawa [POL],2,2,50.0%,0,0,0,-,2019,2026,3,1.13,0.5%,5.3%,70.5%,54.5%,41.1%,50.5%,55.9%,44.8%,71.4%
4,Elsa Jacquemot [FRA],4,0,100.0%,1,0,1,0.0%,2021,2025,2,1.16,2.5%,5.4%,63.1%,67.2%,46.7%,59.6%,46.9%,60.0%,60.0%
4,Alycia Parks [USA],4,0,100.0%,0,0,0,-,2019,2025,3,1.36,3.7%,4.2%,63.5%,70.8%,65.2%,68.8%,42.6%,58.3%,38.5%
4,Elina Svitolina [UKR],0,4,0.0%,1,0,1,0.0%,2013,2025,3,0.73,2.8%,3.3%,63.9%,60.0%,43.1%,53.9%,33.8%,50.0%,8.3%
4,Clara Tauson [DEN],2,2,50.0%,1,1,0,100.0%,2022,2025,4,0.95,2.8%,3.9%,58.3%,68.5%,54.2%,62.5%,35.6%,53.6%,40.9%
4,Madison Keys [USA],3,1,75.0%,1,0,1,0.0%,2022,2024,4,0.98,0.3%,5.1%,67.1%,65.2%,47.6%,59.4%,39.8%,62.5%,41.2%
4,Yulia Putintseva [KAZ],1,3,25.0%,1,0,1,0.0%,2021,2024,4,0.80,1.1%,4.6%,65.9%,58.7%,42.7%,53.3%,37.6%,52.8%,64.3%
4,Marketa Vondrousova [CZE],3,1,75.0%,1,0,1,0.0%,2015,2024,2,1.13,1.0%,4.5%,58.8%,61.5%,46.3%,55.3%,50.3%,64.3%,65.0%
