Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,22,19,3,86.4%,39-11,78.0%,276-176,61.1%,3-0,100.0%,22,67.3%,54.3%,1.7%,4.7%,68.5%,62.1%,47.1%,57.4%,52.0%,54.8%,1.22,W (2x)
2025,6,5,1,83.3%,10-4,71.4%,75-59,56.0%,1-1,50.0%,6,73.9%,38.2%,2.5%,2.7%,67.9%,63.7%,55.9%,61.2%,43.6%,52.9%,1.12,W (Limoges 125)
2022,14,11,3,78.6%,23-8,74.2%,174-123,58.6%,2-2,50.0%,9,80.7%,46.0%,3.8%,3.8%,64.4%,69.4%,58.5%,65.5%,47.4%,56.2%,1.38,W (Limoges 125)
2021,34,29,5,85.3%,58-19,75.3%,418-270,60.8%,3-4,42.9%,1,55.6%,11.1%,1.5%,13.8%,60.0%,61.5%,34.6%,50.8%,22.2%,39.1%,0.45,W (5x)
2020,14,7,7,50.0%,15-16,48.4%,135-135,50.0%,1-1,50.0%,3,63.9%,33.3%,2.0%,3.7%,66.7%,60.4%,46.3%,55.7%,45.1%,50.4%,1.02,F (W100 Midland MI)
2019,42,27,15,64.3%,60-36,62.5%,466-362,56.3%,1-3,25.0%,6,56.5%,46.0%,1.2%,6.3%,65.5%,56.1%,44.1%,51.9%,48.9%,50.5%,1.02,W (W25 Prerov)
2018,46,33,13,71.7%,71-38,65.1%,578-446,56.4%,9-7,56.3%,1,72.7%,18.2%,0.0%,6.8%,60.8%,66.7%,44.8%,58.1%,37.0%,47.6%,0.88,W (3x)
2017,45,31,14,68.9%,63-35,64.3%,486-382,56.0%,6-0,100.0%,2,73.9%,21.7%,3.5%,7.1%,57.1%,61.9%,60.3%,61.2%,40.3%,51.8%,1.04,W (3x)
2016,3,1,2,33.3%,3-4,42.9%,32-33,49.2%,0-0,-,0,,,,,,,,,,,,R16 (Santa Margherita Di Pula $25K)
2015,41,29,12,70.7%,62-31,66.7%,480-353,57.6%,2-4,33.3%,0,,,,,,,,,,,,W (3x)
2014,31,20,11,64.5%,42-24,63.6%,332-286,53.7%,4-1,80.0%,0,,,,,,,,,,,,F (2x)
2013,24,15,9,62.5%,33-20,62.3%,258-211,55.0%,2-0,100.0%,0,,,,,,,,,,,,F (2x)
2012,2,1,1,50.0%,2-2,50.0%,15-16,48.4%,0-0,-,0,,,,,,,,,,,,R16 (Antalya 10K)
Career,324,228,96,70.4%,481-248,66.0%,3725-2852,56.6%,34-23,59.6%,50,69.1%,45.4%,2.2%,4.8%,66.4%,62.7%,50.2%,58.5%,48.1%,53.4%,1.16,
