Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Linz R32,L vs Tauson,33% (3/9),0% (0/3),0/2,33% (3/9),0% (0/3),0/0,0/0,0/1,0/0,0/1
2024 US Open R64,L vs Svitolina,25% (2/8),0% (0/2),0/4,86% (6/7),33% (2/6),0/0,0/0,1/1,0/0,1/1
2024 US Open R128,W vs Dodin,45% (5/11),100% (5/5),0/2,33% (4/12),50% (2/4),5/5,2/2,2/2,1/1,0/0
2024 Cincinnati R64,L vs Wozniacki,33% (3/9),33% (1/3),1/2,56% (5/9),20% (1/5),0/1,0/0,0/2,0/0,0/1
2024 Wimbledon R128,L vs Avanesyan,50% (4/8),50% (2/4),1/5,67% (6/9),0% (0/6),0/2,0/0,1/2,0/0,1/2
2024 Rouen QF,W vs Andreeva,64% (7/11),100% (7/7),3/5,45% (5/11),0% (0/5),3/5,0/1,0/0,0/1,0/0
2024 Miami R32,W vs Sabalenka,58% (7/12),86% (6/7),2/5,50% (6/12),17% (1/6),4/6,2/2,0/0,1/1,0/0
2024 Miami R64,W vs Wozniacki,65% (11/17),55% (6/11),1/4,59% (10/17),50% (5/10),4/6,2/2,3/4,1/1,2/2
2024 Australian Open R128,L vs Rus,57% (4/7),0% (0/4),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2023 Guadalajara R32,L vs Kenin,40% (4/10),50% (2/4),1/4,40% (4/10),0% (0/4),1/2,0/1,0/0,0/0,0/0
2023 US Open R128,L vs Sorribes Tormo,73% (8/11),75% (6/8),5/8,73% (8/11),0% (0/8),2/6,0/0,1/1,0/0,0/0
2023 Wimbledon R128,W vs Bouzas Maneiro,70% (7/10),71% (5/7),1/2,22% (2/9),0% (0/2),3/4,1/1,0/0,0/0,0/0
2023 Roland Garros R128,L vs Parry,13% (1/8),0% (0/1),0/3,44% (4/9),0% (0/4),0/0,0/0,1/2,0/0,0/1
2023 Rome SF,W vs Kudermetova,38% (6/16),83% (5/6),1/2,38% (6/16),50% (3/6),5/5,2/4,0/1,1/2,0/0
2023 Rome QF,W vs Haddad Maia,53% (9/17),89% (8/9),1/6,44% (7/16),14% (1/7),4/7,0/2,1/1,0/0,0/0
2023 Linz R16,L vs Friedsam,55% (6/11),67% (4/6),1/6,80% (8/10),25% (2/8),0/4,0/0,1/1,0/0,1/1
2023 Australian Open R64,W vs Kvitova,55% (6/11),50% (3/6),1/1,18% (2/11),50% (1/2),2/3,2/3,0/0,1/1,0/0
2022 US Open R128,W vs Pera,50% (5/10),80% (4/5),1/2,30% (3/10),33% (1/3),0/2,0/0,0/0,0/0,0/0
2022 San Jose R32,L vs Gauff,14% (1/7),0% (0/1),0/5,83% (5/6),0% (0/5),0/0,0/0,0/0,0/0,0/0
2022 Wimbledon R64,L vs Tsurenko,36% (5/14),60% (3/5),1/3,43% (6/14),33% (2/6),3/3,1/1,0/1,0/0,0/0
2025 (1 matches),,33.3%,0.0%,0.0%,33.3%,0.0%,-,-,0.0%,-,0.0%
2024 (8 matches),,51.8%,62.8%,25.0%,56.6%,23.4%,64.0%,85.7%,63.6%,75.0%,66.7%
2023 (8 matches),,50.0%,70.2%,34.4%,44.6%,17.1%,54.8%,45.5%,66.7%,66.7%,50.0%
2022 (9 matches),,42.7%,73.2%,38.9%,50.0%,13.0%,65.4%,66.7%,20.0%,100.0%,50.0%
2021 (6 matches),,41.5%,81.8%,17.4%,61.5%,15.6%,64.7%,50.0%,50.0%,50.0%,33.3%
Career (118 matches),,51.0%,81.0%,37.6%,50.0%,21.2%,65.7%,68.1%,49.1%,72.0%,47.8%
